	FT01DA	FT02DA	FT04DA	MN01DA	MN02DA	MN03DA	CRV01DA	CRV02DA	CRV03DA	CRV04DA
LOC108167628|LOC108167628	0	21	0	0	25	0	39	0	23	18
Tmbim1|Tmbim1	785	636	1602	1957	654	583	762	1981	1546	487
Stk36|Stk36	292	348	360	0	180	328	263	288	374	542
Ttll4|Ttll4	937	1112	288	69	595	29	564	646	1276	1237
Gm32099|Gm32099	0	0	0	0	0	0	0	0	0	0
Wnt10a|Wnt10a	206	0	0	0	0	0	15	0	0	0
Cyp27a1|Cyp27a1	637	0	251	426	0	87	207	207	42	239
Gm32275|Gm32275	167	0	0	9	57	24	78	144	239	110
Gm16582|Gm16582	0	0	0	0	0	0	0	0	0	28
Cdk5r2|Cdk5r2	1071	822	627	148	308	388	985	609	1432	730
Ccdc108|Ccdc108	0	0	6	180	0	50	0	366	57	7
Usp37|Usp37	5406	2546	5362	6215	1818	6438	4999	4744	5279	3619
Plcd4|Plcd4	2408	1512	451	844	590	2142	922	2381	2423	1132
Zfp142|Zfp142	792	175	656	135	760	599	539	646	693	713
Vil1|Vil1	0	0	67	119	0	0	44	25	11	236
Cnot9|Cnot9	2208	1950	2129	3086	1018	3007	2471	2638	3088	2089
Bcs1l|Bcs1l	2779	957	1018	2007	941	1655	2270	1841	1578	1690
Rnf25|Rnf25	3007	2580	2053	1088	2471	1703	2397	2438	2433	2839
Slc23a3|Slc23a3	0	0	0	0	0	0	0	0	0	0
Cnppd1|Cnppd1	2790	1502	2457	1044	907	591	1512	2440	2762	1328
Fam134a|Fam134a	8915	5708	8880	8019	5019	6716	10804	10638	13515	6741
Zfand2b|Zfand2b	8931	1670	3481	3380	4602	3487	4182	2541	3517	5011
Abcb6|Abcb6	7070	5089	4899	4980	2012	5984	4047	10092	6847	5638
Dnajb2|Dnajb2	2155	1201	1909	938	627	743	1530	1535	3077	2336
Atg9a|Atg9a	15574	6791	17415	2795	2418	2218	4853	22613	19972	5145
Ankzf1|Ankzf1	4589	2195	2356	201	4078	1267	2977	3030	3343	3618
Glb1l|Glb1l	966	822	593	0	456	559	342	247	646	192
Tuba4a|Tuba4a	5383	2393	4436	5044	1918	5151	4033	4375	4290	3059
Stk16|Stk16	3473	1985	1633	1799	1147	2009	2000	1966	2619	2508
Ptprn|Ptprn	33054	17339	37423	22741	19805	23730	23400	31943	39634	17275
Des|Des	0	0	0	0	0	0	0	0	224	0
Gm15179|Gm15179	0	46	0	0	0	0	20	0	6	0
Dnpep|Dnpep	4271	2642	3480	1386	2572	3208	2947	3281	2781	2550
Speg|Speg	2051	24	1527	332	791	569	992	617	1462	1529
Gm32506|Gm32506	0	0	33	0	71	0	0	0	3	0
Asic4|Asic4	442	39	1266	707	402	296	646	1849	2786	702
Gmppa|Gmppa	2014	454	1098	1254	924	434	2716	1311	2070	3077
Obsl1|Obsl1	1939	292	858	271	86	174	502	811	1313	282
Inha|Inha	947	849	1271	672	1031	417	1370	1304	1484	614
Stk11ip|Stk11ip	2136	164	734	277	129	632	867	1404	1071	1578
Resp18|Resp18	61690	30854	61532	86275	51697	92755	50669	59204	66804	31951
Chpf|Chpf	16996	7812	22879	4199	2847	2674	11686	24839	25997	7191
Tmem198|Tmem198	5918	2301	7358	1748	931	995	3140	5746	6379	2372
Slc4a3|Slc4a3	14583	9122	16603	9167	5581	7352	12110	18845	21188	14548
Gm2102|Gm2102	0	0	0	66	0	0	152	83	0	0
Pax3|Pax3	0	0	0	0	24	0	0	0	37	0
Gm33083|Gm33083	76	0	0	0	0	0	0	0	0	0
Gm33030|Gm33030	0	0	0	0	0	0	0	0	0	0
Epha4|Epha4	15084	14998	18187	26604	12767	22907	13400	18049	14657	12579
Mir6352|Mir6352	0	0	0	0	0	0	0	0	0	0
Mogat1|Mogat1	27	40	0	0	0	146	129	275	136	47
Gm39665|Gm39665	0	0	0	0	0	0	0	0	0	0
Sgpp2|Sgpp2	9453	9064	6684	14515	1662	7915	5173	23125	16996	4396
Farsb|Farsb	1702	1076	1470	1507	1628	2034	1681	2642	1750	1984
Gm38631|Gm38631	154	84	112	95	193	228	218	172	42	59
Gm33693|Gm33693	0	0	0	0	0	0	0	0	7	0
Utp14b|Utp14b	63	0	338	0	268	299	309	124	255	440
Acsl3|Acsl3	18227	10119	15121	23948	11260	19767	15751	27521	20172	10293
Ap1s3|Ap1s3	8	8	27	6	94	14	29	34	25	48
Wdfy1|Wdfy1	2189	1812	2616	2798	4866	3622	2939	2247	2502	3214
Mrpl44|Mrpl44	468	0	835	1364	469	967	332	800	462	770
Gm39667|Gm39667	149	0	525	648	479	437	43	67	114	49
Cul3|Cul3	1660	513	1134	953	967	1633	2343	1589	1390	1178
Scg2|Scg2	135642	105702	147136	169526	126427	163630	134553	166786	154849	80484
Dock10|Dock10	1960	218	854	331	1199	764	1799	1097	1301	1615
Gm39666|Gm39666	264	691	154	805	343	824	355	526	137	317
Serpine2|Serpine2	62070	38069	61718	51810	32859	64900	47695	51559	53760	42014
Nyap2|Nyap2	2566	3526	3277	1204	3540	2639	3031	1593	2353	1696
Irs1|Irs1	1132	745	2548	1026	478	854	1730	3265	2477	1811
Rhbdd1|Rhbdd1	2074	974	1985	2154	422	1695	761	1558	2700	453
LOC108167630|LOC108167630	0	0	373	92	67	0	9	62	318	269
Gm17764|Gm17764	0	0	3	0	4	0	3	0	0	0
Slc19a3|Slc19a3	0	0	306	666	100	0	234	209	0	57
Col4a4|Col4a4	160	711	24	0	177	26	209	460	897	254
Col4a3|Col4a3	0	0	0	0	0	204	0	9	61	28
Mff|Mff	5071	2078	5020	4507	2907	4178	5667	4690	4665	3503
LOC105243964|LOC105243964	528	356	200	672	356	329	392	175	583	750
Gm39668|Gm39668	2379	1509	1827	927	1985	977	1143	899	1738	1203
Agfg1|Agfg1	2694	1730	2393	1712	2011	1505	2535	2645	2904	3043
Sphkap|Sphkap	2761	2233	2575	198	3413	1550	1775	1876	2480	1376
Pid1|Pid1	3482	2009	2637	1912	1411	2180	1391	3067	2039	1197
Mir6353|Mir6353	14	15	2	0	0	0	4	0	11	0
Gm39669|Gm39669	0	0	0	0	16	0	0	16	0	0
Slc16a14|Slc16a14	814	1103	490	1578	548	630	1290	1099	969	824
LOC101055758|LOC101055758	0	0	0	0	0	0	0	16	0	0
LOC105243968|LOC105243968	0	0	0	0	0	0	0	0	0	0
Gm2666|Gm2666	0	0	75	0	0	0	0	0	0	0
Gm2427|Gm2427	0	0	0	0	0	0	6	0	4	0
Sp110|Sp110	0	0	123	0	0	3	0	0	0	41
Sp140|Sp140	15	0	126	0	14	0	0	0	0	0
LOC102634459|LOC102634459	0	0	0	0	0	0	0	0	0	0
Trip12|Trip12	5479	6557	4859	5106	3515	3549	4633	6953	8209	7125
Fbxo36|Fbxo36	33	24	82	262	203	152	297	178	175	235
Mir5126|Mir5126	0	0	0	0	0	0	0	0	0	0
Dner|Dner	36967	25650	36260	34026	12104	21429	24720	58882	46992	19908
Cab39|Cab39	3974	1499	1162	1711	2119	3581	2694	1833	2559	2630
4933407L21Rik|4933407L21Rik	0	187	96	0	33	102	137	0	139	11
Gpr55|Gpr55	0	0	12	0	0	0	7	0	0	0
Gm41905|Gm41905	0	0	0	95	0	0	0	37	0	0
2810459M11Rik|2810459M11Rik	334	851	171	92	0	0	324	674	274	53
Htr2b|Htr2b	612	1721	134	0	625	667	193	439	650	819
Psmd1|Psmd1	12615	6713	5955	10259	6592	11357	5603	8532	11182	6576
Gm28626|Gm28626	0	0	11	0	0	0	0	0	5	0
B3gnt7|B3gnt7	804	0	1003	0	157	358	272	246	458	0
Gm32700|Gm32700	39	0	0	0	0	0	71	0	43	9
Ncl|Ncl	4188	1609	2779	2376	2724	3905	2794	2657	3057	2146
Gm24148|Gm24148	0	0	24	0	0	0	0	10	0	0
Snord82|Snord82	0	0	0	2	5	0	0	0	6	3
Snora75|Snora75	32	0	11	27	0	5	36	15	36	4
C130036L24Rik|C130036L24Rik	262	42	228	103	82	213	394	269	296	134
Ptma|Ptma	2357	1294	1370	991	830	780	1129	1221	2088	1399
Nppc|Nppc	125	8	918	220	172	251	533	671	416	221
Armc9|Armc9	9457	2365	2842	4383	4864	2576	4606	3330	5029	5622
LOC108167633|LOC108167633	228	116	98	124	60	81	63	63	42	15
Cops7b|Cops7b	1674	2152	894	1931	991	1420	1083	2541	1915	1575
Pde6d|Pde6d	2241	533	1395	920	713	912	1108	1798	1105	935
Itm2c|Itm2c	144654	93121	156912	113731	43250	75872	89656	162516	134279	60866
Dis3l2|Dis3l2	283	498	1214	894	476	343	1149	504	1613	939
Gm41909|Gm41909	93	0	49	217	32	34	0	0	38	28
Ecel1|Ecel1	5613	1242	5137	1302	178	159	2091	7966	3004	1112
Gm33292|Gm33292	15	0	0	0	0	0	0	0	0	0
Eif4e2|Eif4e2	2691	1989	1887	1544	744	1490	1355	2224	2961	2194
Neu2|Neu2	0	0	0	0	0	0	46	0	0	0
Gm33517|Gm33517	0	0	0	0	0	0	24	6	0	30
Gm41911|Gm41911	0	0	0	0	0	0	0	0	0	0
Gigyf2|Gigyf2	3647	1431	2676	3079	2665	2733	2917	1875	4025	3805
Efhd1|Efhd1	336	0	334	273	347	444	484	109	543	239
Kcnj13|Kcnj13	0	273	208	0	161	230	146	259	246	14
Inpp5d|Inpp5d	244	1279	0	342	0	0	24	65	486	0
Gm33470|Gm33470	0	0	0	0	0	0	0	3	0	0
Ngef|Ngef	1420	713	1150	0	136	70	1075	850	1211	603
LOC108167634|LOC108167634	0	0	0	0	0	0	0	0	0	0
Atg16l1|Atg16l1	3673	1093	3003	2884	1303	1378	2622	2581	1919	4307
Scarna6|Scarna6	32	0	0	0	2	23	24	0	0	2
Ugt1a10|Ugt1a10	0	0	0	0	0	0	0	0	0	0
Ugt1a9|Ugt1a9	0	0	0	0	0	0	0	0	0	0
Ugt1a7c|Ugt1a7c	0	0	96	0	0	0	0	158	152	0
Ugt1a6b|Ugt1a6b	0	0	0	0	0	0	0	0	0	0
Ugt1a5|Ugt1a5	0	0	0	0	0	0	0	0	0	0
Ugt1a2|Ugt1a2	0	0	0	0	0	0	0	0	0	0
Ugt1a1|Ugt1a1	0	0	0	0	0	0	0	0	0	0
Ugt1a6a|Ugt1a6a	0	0	0	73	29	0	210	0	110	0
Dnajb3|Dnajb3	0	0	0	226	84	0	136	84	159	67
Sag|Sag	56	0	277	501	347	18	155	61	212	114
Dgkd|Dgkd	1820	1529	1694	475	966	1724	1922	2106	1785	1554
Usp40|Usp40	5477	3712	2529	1700	3706	1987	2193	2578	4195	2798
Gm38609|Gm38609	0	0	1	0	237	0	22	22	144	1
Gm19582|Gm19582	24	0	36	0	0	0	60	100	20	51
Arl4c|Arl4c	2142	2122	2379	3218	1385	2122	1611	2768	2142	1548
Gm34331|Gm34331	0	0	0	0	0	0	0	0	0	0
Sh3bp4|Sh3bp4	212	0	441	223	510	0	843	196	276	116
Mroh2a|Mroh2a	0	0	1	0	0	0	0	0	0	0
Hjurp|Hjurp	4434	3577	3797	1893	2938	3590	4679	4837	5768	4865
Ackr3|Ackr3	48	127	33	21	0	307	72	202	169	22
Asb18|Asb18	0	0	0	0	0	78	0	39	10	7
Gm34616|Gm34616	0	0	0	0	0	0	0	0	0	0
Gm41915|Gm41915	0	0	282	97	0	127	70	253	270	202
Cops8|Cops8	5111	3045	2705	3508	2072	3112	3242	3730	3653	1791
Gm28499|Gm28499	0	0	156	0	0	0	0	0	0	0
Gm41914|Gm41914	0	0	0	0	0	0	0	0	0	0
Agap1|Agap1	1395	2138	3172	2208	2657	2410	2643	2816	3614	2012
4933400F21Rik|4933400F21Rik	72	0	571	82	502	746	906	408	252	71
Ramp1|Ramp1	919	1417	1256	1512	724	1869	1736	1523	1699	1030
Ube2f|Ube2f	1960	752	1223	2568	1321	1229	1213	1591	1418	1449
Scly|Scly	182	406	420	846	241	457	249	650	1378	329
Lrrfip1|Lrrfip1	4816	4004	4321	8707	4332	4789	3530	5640	5950	3712
Hes6|Hes6	889	1226	623	997	655	1357	1006	847	416	1608
Fam132b|Fam132b	0	79	0	0	0	0	4	0	0	0
Ilkap|Ilkap	1519	1826	1477	1137	1634	1091	2719	1451	2036	2081
Per2|Per2	204	432	1156	2226	457	74	888	661	839	654
Gm35591|Gm35591	0	0	0	0	0	0	0	0	6	0
Traf3ip1|Traf3ip1	887	166	901	72	1119	323	1109	1258	1456	1257
Twist2|Twist2	0	0	65	0	0	71	0	0	37	112
LOC108167658|LOC108167658	0	0	3	0	0	14	0	0	64	0
Asb1|Asb1	1396	700	458	1824	680	1431	1775	1169	1243	1695
Hdac4|Hdac4	1984	631	3395	4269	3221	3011	2441	1465	3695	2840
LOC108167659|LOC108167659	131	38	424	228	317	234	305	130	122	143
Mir6900|Mir6900	0	0	0	0	0	0	0	0	2	1
Ndufa10|Ndufa10	5758	2540	4491	4626	2907	4966	3430	6585	4850	4087
Myeov2|Myeov2	2392	1793	1561	1935	1168	1491	1742	1849	1589	1497
Dusp28|Dusp28	1056	208	838	384	411	586	790	935	1290	858
5033417F24Rik|5033417F24Rik	297	46	138	0	187	105	67	0	76	12
Gpc1|Gpc1	4535	3507	3500	2007	1600	2225	3602	5843	8370	3532
Mir149|Mir149	1	0	0	0	0	0	0	0	1	0
Rnpepl1|Rnpepl1	1480	653	943	136	818	168	1313	999	1349	1290
9430060I03Rik|9430060I03Rik	2836	2070	2325	3239	2537	2410	2162	2388	1988	1710
Capn10|Capn10	1745	0	1811	461	437	742	825	2117	1980	1645
Crocc2|Crocc2	0	0	197	0	0	27	217	0	20	0
Sned1|Sned1	350	1001	452	511	450	1157	650	1194	1312	962
Mir6901|Mir6901	0	0	1	0	0	0	0	1	1	0
Mterf4|Mterf4	558	159	204	353	30	83	640	558	558	729
Ano7|Ano7	308	383	29	114	118	25	80	278	0	44
Pask|Pask	630	86	223	1147	43	1012	629	457	349	433
Mir6345|Mir6345	0	0	0	0	0	9	0	0	8	0
Gm28535|Gm28535	169	125	39	262	100	139	121	8	66	103
Ppp1r7|Ppp1r7	769	561	851	3217	813	1243	951	1178	1482	583
Mir6902|Mir6902	26	5	50	62	20	24	8	17	14	16
Kif1a|Kif1a	39326	25612	28305	26406	25081	32035	25169	31216	31711	28476
Bok|Bok	479	573	684	331	136	158	579	1078	987	438
Hdlbp|Hdlbp	3259	747	3194	1922	2462	2164	2304	3322	2929	2802
Sept2|Sept2	13435	11483	11319	25878	14922	21108	15461	15523	14015	14044
Gm41920|Gm41920	0	0	0	419	0	320	0	0	247	0
Stk25|Stk25	7000	3180	4386	3028	3634	3338	5524	6147	5323	4464
Farp2|Farp2	382	27	355	732	109	29	28	321	703	552
Atg4b|Atg4b	1614	2497	2335	2192	1583	1715	2322	2936	1482	2612
Thap4|Thap4	2253	206	452	88	76	315	1070	1152	1370	926
Dtymk|Dtymk	2490	926	1210	3894	1663	2352	1712	2370	1411	1825
Ing5|Ing5	246	318	555	2103	268	721	325	741	1331	1464
Neu4|Neu4	0	815	75	0	0	0	328	128	0	0
D2hgdh|D2hgdh	938	679	378	220	205	81	1094	411	713	255
Fam174a|Fam174a	3697	2661	4880	4236	1900	3152	3755	5330	4524	2851
Gm30431|Gm30431	0	0	0	0	0	0	130	0	0	0
St8sia4|St8sia4	2984	1233	1224	5650	1093	2629	1338	3121	2356	1459
Slco6b1|Slco6b1	0	37	7	0	0	0	0	0	0	0
Slco6c1|Slco6c1	0	0	51	0	0	0	0	217	0	9
Panct2|Panct2	205	23	96	206	0	0	0	250	132	154
Slco4c1|Slco4c1	1171	822	951	1204	610	75	439	1229	1275	1033
LOC105246668|LOC105246668	673	72	206	206	423	551	341	423	431	290
D1Ertd622e|D1Ertd622e	931	476	330	395	168	251	556	603	292	852
Ppip5k2|Ppip5k2	5005	5076	3806	2304	3104	2044	5040	4880	4281	5604
Gin1|Gin1	101	353	728	292	534	911	1065	760	467	404
Slco6d1|Slco6d1	0	0	0	0	0	0	0	0	0	0
Gm7967|Gm7967	0	0	45	60	0	84	47	11	0	11
Cdh20|Cdh20	5245	843	2840	2278	1989	1479	2559	2644	4021	1876
Cntnap5b|Cntnap5b	2167	1536	2184	994	1212	1990	1211	2500	2586	1603
Gm41923|Gm41923	142	0	17	0	0	0	104	66	57	0
Pam|Pam	47130	31571	40321	30654	17201	18889	36094	45267	40287	28232
Gm31771|Gm31771	0	0	0	0	0	0	0	0	2	3
B230216N24Rik|B230216N24Rik	1506	2457	1976	2156	1982	1706	950	1276	2102	1303
Rnf152|Rnf152	1323	2145	1247	2562	1297	1076	1897	2095	2098	1183
Gm17634|Gm17634	49	150	29	0	0	0	0	0	55	72
Gm7160|Gm7160	3	0	0	0	75	18	25	0	48	0
Zcchc2|Zcchc2	148	495	754	604	885	270	298	1391	1215	1061
Pign|Pign	4352	2130	2986	2677	1893	2868	3222	3386	2098	2654
2310035C23Rik|2310035C23Rik	4635	4113	3918	6323	3576	2477	7480	6180	6535	5173
Phlpp1|Phlpp1	797	444	545	952	624	489	1521	1123	1557	182
Mir3473f|Mir3473f	0	0	0	0	0	0	0	0	0	0
Gm37053|Gm37053	0	0	3	0	0	182	0	4	0	0
Bcl2|Bcl2	3967	2801	1731	1575	826	2813	1193	1905	4373	1778
Kdsr|Kdsr	10856	8216	8342	12340	8913	12906	8718	12985	10014	5987
Vps4b|Vps4b	1275	1182	1698	2695	866	1608	1846	2160	2581	1621
Cdh19|Cdh19	0	39	8	33	30	0	476	184	55	0
Cdh7|Cdh7	6023	3899	6097	10886	2502	6948	5619	7758	6404	3752
Dsel|Dsel	5896	3290	4310	5447	3262	5648	4605	4786	3738	3491
Gm32810|Gm32810	730	550	530	842	383	492	700	806	644	924
Gm41931|Gm41931	0	0	0	0	0	0	0	0	0	4
Nifk|Nifk	864	792	82	630	212	165	1230	605	642	532
Tsn|Tsn	11387	7254	8205	11494	7871	10441	9581	10253	12018	7218
LOC108167704|LOC108167704	68	627	0	231	5	0	0	144	274	7
Cntnap5a|Cntnap5a	7524	4930	7513	6887	5615	7606	8775	6876	9014	6319
Gm41935|Gm41935	0	0	81	0	14	0	24	0	10	6
Tfcp2l1|Tfcp2l1	0	36	34	768	182	306	207	118	303	141
Inhbb|Inhbb	1659	678	2287	1594	445	2274	1618	1608	1902	649
Ralb|Ralb	1166	209	1644	496	422	1160	678	1716	2352	554
Tmem185b|Tmem185b	8348	5662	8471	11382	2613	6197	5972	9098	9520	3043
Clasp1|Clasp1	7501	5854	6441	6201	4594	5931	5669	8499	10078	6025
2900060B14Rik|2900060B14Rik	158	0	161	59	148	183	179	135	69	17
Epb41l5|Epb41l5	1084	577	1378	306	1434	1177	562	1780	1628	895
Gm28209|Gm28209	0	0	20	128	0	16	21	10	7	7
Tmem177|Tmem177	4140	810	2163	1898	1052	1474	783	1726	1616	1164
Ptpn4|Ptpn4	1296	801	2307	3586	918	1365	1606	2377	1030	2236
Dbi|Dbi	4831	1701	2444	2900	3277	2685	3288	2263	3152	2151
3110009E18Rik|3110009E18Rik	242	0	92	84	101	130	0	109	196	89
Steap3|Steap3	635	270	0	17	16	0	227	361	0	0
C1ql2|C1ql2	13891	6811	4415	659	671	2592	4344	15626	11819	6367
Celrr|Celrr	16	0	70	0	0	0	37	0	36	10
LOC108167723|LOC108167723	46	0	63	0	26	0	0	0	0	0
2610027F03Rik|2610027F03Rik	76	14	275	69	276	43	79	142	78	68
En1|En1	4776	3015	3803	3581	2435	3330	4544	3269	2935	3845
Gm34352|Gm34352	416	120	303	0	159	0	10	214	17	206
2210011K15Rik|2210011K15Rik	0	0	0	0	0	0	0	0	0	0
Htr5b|Htr5b	570	824	303	0	213	496	733	1686	766	590
Ccdc93|Ccdc93	976	325	1818	1666	447	1003	691	1126	1983	948
Insig2|Insig2	9243	8576	9015	12005	3534	9591	8116	10806	10373	5584
Ddx18|Ddx18	2362	2047	1803	1917	2139	3043	1848	2713	1937	2075
Actr3|Actr3	3162	3288	2461	1004	2038	2053	4060	2487	2537	1635
Slc35f5|Slc35f5	6658	3900	4948	2835	2325	5589	2136	7110	4920	3433
Gm41943|Gm41943	0	0	0	0	0	0	0	0	0	0
Lypd1|Lypd1	4055	4351	6512	9097	2124	3724	3363	5968	4977	2825
Gpr39|Gpr39	0	212	0	98	136	0	24	0	55	0
Dpp10|Dpp10	12074	11816	11094	16904	6602	10287	9041	16663	11225	6800
Gm41941|Gm41941	160	0	0	0	0	0	56	20	242	128
Nckap5|Nckap5	755	1054	548	395	50	80	631	813	528	187
Gm35562|Gm35562	223	751	299	601	253	182	287	326	698	511
Mgat5|Mgat5	9053	7392	10000	11281	3411	4024	5793	10793	11998	3025
Gm8451|Gm8451	4	8	7	9	5	5	41	8	27	4
Gm41947|Gm41947	115	146	20	100	0	7	46	40	120	2
Tmem163|Tmem163	1283	845	976	858	611	979	1530	1171	1913	938
Zranb3|Zranb3	161	558	515	396	430	354	438	583	593	610
Gm28800|Gm28800	0	0	0	46	0	0	0	0	52	0
Gm35993|Gm35993	0	0	0	0	0	0	0	0	0	0
Acmsd|Acmsd	0	116	5	683	146	349	0	21	22	30
Map3k19|Map3k19	505	0	104	40	73	227	243	366	345	71
Rab3gap1|Rab3gap1	4360	2526	6755	3174	3077	4294	3025	8709	4847	4254
2900009J06Rik|2900009J06Rik	0	0	29	0	0	0	40	0	11	0
Ccnt2|Ccnt2	8046	6592	7520	10558	8710	7776	7634	6818	6691	7318
R3hdm1|R3hdm1	8596	7894	6300	5506	7335	6302	7190	7396	8669	8438
Mir128-1|Mir128-1	2	0	5	0	0	0	0	3	1	0
Mcm6|Mcm6	92	0	259	0	166	0	0	245	518	232
Dars|Dars	1962	370	2400	4087	1370	950	1096	2518	1566	1764
Ubxn4|Ubxn4	15939	11809	12253	15596	15364	17321	11541	11316	11080	10407
Gm41949|Gm41949	7862	3054	5911	14916	7545	6956	6640	7965	6675	6172
Thsd7b|Thsd7b	1639	2034	2101	1315	774	1408	2373	5429	2193	1555
Gm36347|Gm36347	0	0	0	0	0	0	0	0	0	0
AA986860|AA986860	139	599	38	147	54	126	176	32	145	30
Gm28857|Gm28857	0	0	0	0	0	19	0	0	2	25
Dyrk3|Dyrk3	0	494	501	0	6	0	71	8	143	178
Mapkapk2|Mapkapk2	545	579	572	0	0	0	577	259	109	317
Cd55b|Cd55b	0	0	0	0	33	0	9	0	0	8
Cd55|Cd55	3464	1684	2437	4232	1847	3941	2288	2506	2724	2204
Gm16083|Gm16083	552	995	587	619	580	659	223	846	1195	672
Zp3r|Zp3r	34	0	29	0	0	0	145	0	0	44
C4bp|C4bp	0	0	0	0	0	0	0	0	0	47
Pfkfb2|Pfkfb2	4170	1343	1846	5159	1589	2415	4344	2301	3808	3496
Gm15674|Gm15674	170	0	0	0	15	0	4	37	1	239
C4bp-ps1|C4bp-ps1	0	0	0	48	0	0	55	28	18	67
Yod1|Yod1	2658	1806	2257	3267	1406	1382	1415	2012	1923	1523
Eif2d|Eif2d	2497	3076	1682	1064	1698	2352	5076	1481	1575	3541
Rassf5|Rassf5	1875	474	1032	327	997	358	653	1286	1495	464
Gm29953|Gm29953	219	4	169	419	28	18	222	301	174	167
Ikbke|Ikbke	149	22	35	0	0	0	0	10	0	0
Fam72a|Fam72a	68	38	6	4	216	310	305	0	48	37
Rab29|Rab29	294	149	64	143	0	0	211	120	91	142
Slc41a1|Slc41a1	2389	0	1149	533	445	971	1233	1911	1978	660
Srgap2|Srgap2	4536	1192	3043	1820	2432	1791	2706	3967	3498	4306
Slc45a3|Slc45a3	0	0	268	0	0	0	0	0	0	0
Nucks1|Nucks1	2037	3328	2514	1727	737	1724	2217	2584	3920	1848
Elk4|Elk4	532	101	523	1540	909	1322	53	609	404	265
Mfsd4a|Mfsd4a	2969	525	4110	4797	2754	3245	2747	2878	4090	2168
Cdk18|Cdk18	493	370	55	0	484	658	352	400	317	599
Gm29695|Gm29695	35	0	59	361	306	248	6	403	281	296
Lemd1|Lemd1	45	0	219	0	219	127	217	159	251	183
Mir135b|Mir135b	0	0	0	0	0	0	0	0	0	0
Klhdc8a|Klhdc8a	1337	531	2067	1332	685	1054	1231	2375	2424	1118
Nuak2|Nuak2	503	17	72	0	51	112	426	379	212	594
Gm30744|Gm30744	100	234	3	0	178	0	0	40	0	0
Tmcc2|Tmcc2	1387	402	1192	1074	338	283	958	724	1758	1370
Dstyk|Dstyk	3441	2431	3074	1730	712	598	1671	2429	2397	1691
Rbbp5|Rbbp5	3012	44	2196	1067	1444	1010	1881	1922	2016	1463
Tmem81|Tmem81	0	0	0	0	0	0	0	0	0	0
Cntn2|Cntn2	7417	5474	6072	5088	4242	4507	4143	9070	12481	4602
Nfasc|Nfasc	13672	7355	18047	11403	8533	11294	10618	19847	24714	8498
LOC108167727|LOC108167727	427	0	131	0	226	299	135	277	265	37
Gm10538|Gm10538	185	148	0	0	0	0	6	0	4	20
Gm31159|Gm31159	1336	677	444	123	477	73	72	197	468	561
Lrrn2|Lrrn2	12965	9947	16161	3298	3553	4324	10696	20422	22716	5955
Mdm4|Mdm4	5020	1694	4138	6555	4807	3776	4876	4370	4650	5334
Gm41953|Gm41953	0	0	0	0	0	0	0	0	0	0
Gm28609|Gm28609	15	0	0	0	160	0	0	4	60	0
Pik3c2b|Pik3c2b	484	201	646	320	633	784	1225	1407	754	1383
Ppp1r15b|Ppp1r15b	4808	870	2749	4382	1545	3056	5021	5551	4527	1709
Golt1a|Golt1a	0	0	0	0	0	0	0	0	0	0
Kiss1|Kiss1	0	0	0	0	0	0	105	30	0	0
Etnk2|Etnk2	350	399	349	94	525	53	28	946	331	562
Snrpe|Snrpe	1237	139	293	301	299	276	481	472	284	452
Plekha6|Plekha6	3694	1755	1340	2814	1589	2928	4331	3667	4806	2949
Gm19461|Gm19461	857	227	586	1038	299	274	479	754	796	335
Optc|Optc	305	0	111	0	0	520	188	41	19	42
Prelp|Prelp	93	615	1298	726	0	494	82	439	519	142
LOC105246710|LOC105246710	0	0	0	59	59	0	295	0	0	0
Chil1|Chil1	1289	1770	1017	1349	429	673	656	596	882	615
Atp2b4|Atp2b4	6961	2876	5094	3611	4176	5415	3505	5419	5611	3449
Mir6903|Mir6903	1	0	0	0	1	0	0	1	0	1
Zc3h11a|Zc3h11a	8027	7337	6986	11808	10532	14080	9711	8321	10015	9440
Zbed6|Zbed6	1326	2108	1370	849	1008	650	1592	1095	1610	1633
Btg2|Btg2	7612	5942	5351	5821	3211	4111	3837	4878	5911	4730
Mybph|Mybph	0	0	0	0	0	0	11	0	5	0
Adora1|Adora1	7137	2081	4515	4903	2755	1752	3592	5898	9052	2932
Ppfia4|Ppfia4	1564	780	1217	690	1104	1135	1491	1961	3359	1778
Gm32267|Gm32267	43	72	11	21	13	21	0	7	22	0
Tmem183a|Tmem183a	3266	3524	3036	4616	1637	2265	2544	5265	3651	2838
Cyb5r1|Cyb5r1	7530	2891	6182	4330	1990	2853	3657	4920	4599	1571
Klhl12|Klhl12	909	325	946	751	1074	791	1227	1737	1630	1214
Gm29376|Gm29376	0	0	0	0	0	0	0	0	0	0
Adipor1|Adipor1	7373	4728	9041	10792	2874	6723	6715	10428	11817	5510
Rabif|Rabif	1347	946	423	1192	85	1495	1191	1692	1925	1342
Mgat4e|Mgat4e	0	0	0	0	0	0	0	41	0	0
LOC108167730|LOC108167730	0	0	0	0	0	0	0	0	0	0
Kdm5b|Kdm5b	5308	5668	5726	4128	6671	6765	4435	6726	7335	6581
Ube2t|Ube2t	192	0	70	0	0	0	160	0	13	51
Ptpn7|Ptpn7	0	0	0	0	0	27	0	0	36	0
Ptprv|Ptprv	29	0	0	0	26	0	22	0	0	0
Syt2|Syt2	22864	12832	9078	12539	4859	11095	9546	22128	31693	7774
Lgr6|Lgr6	292	113	508	210	204	147	185	121	762	451
