	FT01DA	FT02DA	FT04DA	FT01nDA	FT02nDA	FT04nDA
Gm42365|Gm42365	0	0	0	33.9609385364173	4.54105750835867	29.3573451604777
B3galt6|B3galt6	3477.17907661495	3728.2093737792	5076.25060955499	1928.43059094629	1428.61669212964	2300.63728240944
LOC108168990|LOC108168990	0	0	0	99.129225998191	21.7970760401216	72.4147847291784
Plekhn1|Plekhn1	0	0	0	442.410064177112	242.492470946353	398.281316010481
Gm29868|Gm29868	0	0	0	55.9896554249042	34.5120370635259	100.79355171764
Gatad1|Gatad1	2311.31984650443	3513.77813597892	2455.58062592689	1138.15037257182	1833.67902187523	1420.89550576712
Akap9|Akap9	6913.56092579668	7173.57999831263	7492.28887435584	17744.1314536762	21419.2600554262	13871.3455883257
Cyp51|Cyp51	13840.4594067158	15582.4417898428	18400.0491909731	7876.18415083775	9633.39939823207	9060.65529469545
Cldn12|Cldn12	3719.60875501612	4000.5238904949	6662.88784973722	2272.6292923289	2585.67814525942	2813.41224454578
Steap2|Steap2	5710.04271651705	10391.3640943832	4397.1105572153	2302.00091484688	3279.55173253663	3304.65848689778
Gm5106|Gm5106	0	0	0	44.9752969806607	38.1448830702128	41.1002832246688
Gm31388|Gm31388	0	0	0	22.0287168884869	21.7970760401216	33.2716578485414
Crot|Crot	1358.07693628621	1190.55380496478	1825.86852499475	3114.30985010983	3093.36837469392	2976.83479927244
Dmtf1|Dmtf1	1715.8372383928	1935.14325646761	1865.41088612079	3961.49758711289	4698.17809814788	4108.07116612285
Tmem243|Tmem243	6.27649652818582	0	12.851267365962	60.5789714433389	121.700341224012	97.8578172015925
Grm3|Grm3	1419.27277743602	743.273922436573	1341.4746012008	4225.84218977473	5772.59230462554	4494.60954406914
Sema3d|Sema3d	222.815626750597	394.658719877827	494.279514075461	706.754666838954	773.796199424317	983.471062876004
Pclo|Pclo	3217.48903276126	4346.50803492113	3761.46710211426	7163.92230477667	8007.70081023967	6614.20986465564
Tmem60|Tmem60	4206.03723595052	4622.76913883561	3259.27911581359	2389.19791919714	2944.42168841976	2414.15235036329
LOC108169029|LOC108169029	0	0	0	29.3716225179825	38.1448830702128	45.0145959127325
Fgl2|Fgl2	3579.17214519796	3822.92746654988	4475.20672043923	433.231432140242	1284.21106336383	1169.40091555903
Lrrc17|Lrrc17	0	0	0	18.3572640737391	13.623172525076	52.8432212888599
Gm15421|Gm15421	20.3986137166039	13.1552906625942	6.91991319705646	134.008027738295	127.149610234043	119.386536985943
Srpk2|Srpk2	6707.22110243257	6717.09141232061	8216.90264199047	9352.10818236637	12326.2465006888	10467.8507060543
Tomm7|Tomm7	1074.0654683858	928.763520779152	969.776406616055	305.648446827755	422.318348277356	466.781788051596
Asic3|Asic3	0	0	0	144.104522978852	157.12058978921	71.4362065571625
Tmub1|Tmub1	4420.22267997487	3146.74552649254	4300.23177245651	2493.83432441745	2595.66847177781	2284.00145348517
Agap3|Agap3	845.757907173039	578.832789154146	1319.72630258148	2389.19791919714	1557.58272536702	2192.99368348769
Wdr86|Wdr86	269.88935071199	332.828853763634	467.588420315386	692.068855579963	682.066837755472	628.247186434224
Nub1|Nub1	1482.03774271788	1276.06319427164	1926.70154586615	3189.57463281216	2809.09817467067	2838.8552770182
Smarcd3|Smarcd3	415.817894992311	334.144382829893	253.071111206636	1013.3209768704	832.829947032979	764.269552344437
Gm21663|Gm21663	3.13824826409291	34.203755722745	12.851267365962	151.447428608347	267.922392993161	164.401132898675
Gm7347|Gm7347	40.0126653671846	48.6745754515986	92.9245486461867	165.215376663652	220.695394906231	192.779899887137
LOC108169033|LOC108169033	0	0	0	100.047089201878	89.0047271638298	85.1363009653855
LOC108169032|LOC108169032	0	0	0	612.214756859198	1098.9359170228	492.22482052401
Gm1979|Gm1979	0	0	0	98.211362794504	115.34286071231	64.586159353051
Gm21680|Gm21680	3.92281033011614	201.275947137692	194.746128545732	948.152689408623	1511.26393878176	983.471062876004
Gm21698|Gm21698	80.8098928003924	23.6795231926696	27.6796527882258	250.576654606538	533.120151481307	294.552029776793
Gm5067|Gm5067	52.5656584235563	218.377824999064	526.901962004442	1855.91939785502	902.762232661703	1410.13114587495
LOC108169034|LOC108169034	0	0	0	60.5789714433389	43.5941520802432	39.143126880637
Htr5a|Htr5a	1652.28771104492	655.133474997192	649.483281495156	379.077503122712	219.787183404559	260.301793756236
Paxip1|Paxip1	845.757907173039	347.299673492487	1008.33020871394	2808.66140328208	2194.23898803891	2317.27311133371
LOC108169119|LOC108169119	0	0	0	315.744942068312	117.159283715654	188.865587199074
Speer4b|Speer4b	145.143982214297	196.013830872654	129.501232687771	306.566310031442	315.149391080091	278.894779024539
Cnpy1|Cnpy1	2368.59287732412	1925.93455300379	3548.92691106181	828.830472929319	808.308236487842	811.241304601202
Insig1|Insig1	13109.2475611821	11829.2373638047	16926.1076800001	4381.87893440152	3371.28109420547	5979.1126310173
Rbm33|Rbm33	975.210648066872	1849.63386716075	1209.00769142858	4296.51765645863	4037.90833643253	3974.00595655667
Gm35602|Gm35602	71.3951480081137	434.124591865609	157.180885475997	46.8110233880346	46.3187865852584	50.8860649448281
Shh|Shh	651.186514799279	2809.97008553012	1740.85244857377	339.609385364173	265.197758488146	708.49059653953
Gareml|Gareml	4.70737239613937	63.1453951804522	0	314.827078864625	303.342641558359	433.510130203055
Gm9899|Gm9899	0	0	8.8970312533583	219.369305681182	188.90799234772	59.6932684929714
Cgref1|Cgref1	4486.12589352082	4421.49319169792	3375.9290811354	1522.73505491666	1704.71298863784	1560.8321843654
Eif2b4|Eif2b4	3388.52356315432	4183.38243070496	3029.93342128258	2033.98485937029	2192.42256503556	1914.09890446315
Zfp512|Zfp512	1430.25664636034	1064.26301460387	1513.48387209906	2404.80159365982	2203.32110305562	2040.3354886532
Gm15614|Gm15614	0	0	0	34.8788017401042	64.4830166186931	66.5433156970829
Depdc5|Depdc5	417.387019124357	353.877318823784	1778.41769164351	3377.73658956799	2520.28691713906	3297.80843969367
Uvssa|Uvssa	1340.03200876767	2244.29258703857	1661.7677263217	2720.54653572813	3050.68243411535	2877.99840389884
Fgfr3|Fgfr3	451.907750029379	523.58056837125	1975.14093824554	5153.80188870224	2622.91481682797	7402.94387130047
Gm1673|Gm1673	7836.99047750602	4325.45956986098	6517.56967259903	2570.93483352716	2362.25811584818	2555.06760713358
Zfyve28|Zfyve28	759.456079910484	1349.73282198217	2222.28069528327	5269.4526523668	3964.34320479712	4200.05751429235
Tnip2|Tnip2	839.481410644854	1333.94647318705	1347.40595536971	2919.7228509282	2038.02660975137	2774.26911766515
Add1|Add1	2778.91883785427	3563.76824049677	4518.70331767787	7040.92863548262	6863.35431813329	6205.16418875298
Nop14|Nop14	2666.72646241295	3263.82761338963	2003.80915006192	1519.98146530559	1787.36023528997	1457.10289813171
Grk4|Grk4	239.291430137084	142.077139156018	310.40753483939	641.58637937718	462.279654350912	463.846053535548
Msantd1|Msantd1	9.41474479227873	0	15.8169444504148	362.555965456347	316.057602581763	182.994118166978
4931431C16Rik|4931431C16Rik	0	0	0	13.7679480553043	36.3284600668693	16.6358289242707
Tbc1d14|Tbc1d14	751.610459250252	263.105813251884	1223.83607685084	2695.76422922858	2575.68781874104	2730.23309992443
Mrfap1|Mrfap1	6962.20377389012	5833.05587979428	4544.40585240979	3010.59130809321	4017.92768339575	3230.28654582457
Gm1043|Gm1043	487.997605066448	171.018778613725	1010.30732677024	2613.15654089676	3829.9279025497	2200.82230886382
Evc|Evc	0	6.57764533129711	38.553802097886	736.126289356937	435.941520802432	756.44092696831
Msx1|Msx1	0	0	0	146.858112589913	52.6762670969605	182.994118166978
Lyar|Lyar	6.27649652818582	0	32.6224479289804	356.130923030538	339.671101625228	495.160555040058
Nsg1|Nsg1	56889.3799694103	43024.3781120144	58921.0837548794	26488.6141952018	25013.9611790429	33070.0707451062
Tmem128|Tmem128	2538.05828358514	4329.40615705976	3094.18975811239	1115.20379247965	1939.93976757082	1410.13114587495
Gm40291|Gm40291	0	0	0	24.7823064995477	31.7874025585107	28.3787669884618
Rab28|Rab28	3103.72753318789	3178.31822408276	2190.64680638244	1508.96710686135	1784.63560078496	1626.39692189047
Bod1l|Bod1l	2031.23118893414	1941.72090179891	2502.04290024998	3356.62573588319	5789.8483231573	3404.4734604434
Cc2d2a|Cc2d2a	1061.51247532943	841.93860240603	1133.87720528911	1886.20888357669	1899.97846149727	1553.98213716129
Gm35959|Gm35959	302.056395418943	1018.21949728479	805.675607943002	274.441097902399	296.985161046657	199.629947091249
Med28|Med28	4786.61316480771	4827.99167317208	3208.86260537789	2348.81193823491	3067.03024114544	1977.70648564418
Ppargc1a|Ppargc1a	1283.543540014	716.963341111385	1175.39668447145	1958.72007666796	2418.56722895183	1833.85549435784
Sod3|Sod3	467.598991349844	490.692341714764	297.556267473428	1663.16812508076	1797.35056180836	1810.36961822946
Smim20|Smim20	1359.64606041825	2734.98492875334	1047.87256983998	786.608765559719	806.491813484499	583.232590521491
Nwd2|Nwd2	5666.89180288577	9374.46012616464	6088.53505438153	1689.78615798768	1337.79554196246	1331.84489211367
Gm38634|Gm38634	0	0	0	18.3572640737391	25.4299220468085	19.5715634403185
Rpl9|Rpl9	3240.24133267593	2574.49038266969	2575.19626833315	1077.57140112848	1718.33616116292	1174.29380641911
Smim14|Smim14	8707.8543707918	8518.05070402975	8631.1088747857	5363.07469914287	5838.89174424757	5322.48667759462
Nsun7|Nsun7	321.670447069523	685.390643521159	303.487621642333	1790.75111039325	2425.8329209652	1671.4115178032
Uchl1|Uchl1	15997.2205262136	10903.1049011581	11421.8110112558	7185.95102166516	6798.87130151459	6586.80967583919
Limch1|Limch1	3433.24360091764	5772.54154274634	4369.43090442708	8815.1582082095	7667.12149711277	8661.39540051295
Guf1|Guf1	7144.22217320751	10266.3888330885	9511.91496886818	5386.93914243873	4835.31803490031	4827.32612255456
Zar1|Zar1	612.742973564141	510.425277708656	284.705000107466	77.1005091097041	38.1448830702128	40.1217050526529
Tec|Tec	0	0	0	35.7966649437912	45.4105750835867	74.3719410732103
Slc10a4|Slc10a4	54585.9057435661	67586.6213081441	106086.223546988	2505.76654606538	2901.73574784119	1974.77075112814
Fryl|Fryl	5066.701822378	4831.93826037086	5602.16401253128	11453.0970556058	13094.593431103	10210.4846468142
Ociad1|Ociad1	34884.7677036568	28007.6138206631	34366.2660546387	17398.0970258862	22240.2832529374	22127.6096256241
LOC102634340|LOC102634340	0	0	0	16.5215376663652	6.35748051170213	48.9289086007962
Dancr|Dancr	3206.50516383693	2242.97705797231	1850.58250069853	1113.36806607227	1523.97889980517	1281.93740534086
Pdgfra|Pdgfra	143.574858082251	0	550.627378680064	3049.14156264806	4482.02376075	5285.30070705801
Kdr|Kdr	0	0	17.7940625067166	277.19468751346	178.00945432766	256.387481068172
Gm7467|Gm7467	632.357025214721	1098.46677032662	1036.99842053032	379.995366326399	167.110916307599	245.623121175997
Aasdh|Aasdh	589.206111583444	594.619137949259	450.782916836821	1093.17507559116	1303.28350489894	1196.80110437548
Igfbp7|Igfbp7	0	0	41.5194791823387	450.670833010294	300.618007053344	384.581221602258
Gm34648|Gm34648	0	0	0	233.137253736486	333.313621113526	78.286253761274
Epha5|Epha5	27563.234503528	33692.01491597	33086.0821131832	12728.009045527	13331.6366330394	13157.9621009261
Dck|Dck	1646.01121451673	1105.04441565791	929.245486461867	681.972360339406	688.424318267174	573.446808801332
Slc4a4|Slc4a4	1911.97775489861	2957.30934095118	1830.81132013551	4905.06096050308	7090.40719355122	5594.53140941504
Parm1|Parm1	7919.36949443846	9799.37601456643	7415.18127016007	3580.58435758281	3225.05904243632	3287.04407980149
G3bp2|G3bp2	18033.9436496099	11133.3224877535	11840.9600391918	7081.31461644485	8376.43467991839	6978.24094464556
Art3|Art3	29.0287964428594	9.20870346381595	9.88559028150923	630.572020932937	850.085965564742	490.267664179978
Stbd1|Stbd1	990.117327321313	2045.6476980334	1219.88184073824	100.047089201878	69.0240741270517	76.3290974172421
Ccdc158|Ccdc158	0	0	0	30.2894857216695	7.26569201337387	25.443032472414
Cnot6l|Cnot6l	3988.71354366209	4053.14505314528	2386.38149395633	1668.67530430288	1902.70309600228	2134.27899316673
Gm33609|Gm33609	0	0	0	11.0143584442434	25.4299220468085	40.1217050526529
Bmp2k|Bmp2k	438.570194906984	186.805127408838	245.162638981429	907.766708446397	1078.04705248435	676.197516863004
Paqr3|Paqr3	3190.02936045044	5154.24288160441	5575.4729187712	1617.27496489641	2759.14654207873	2161.67918198318
Gm34285|Gm34285	0.784562066023228	0	0	24.7823064995477	38.1448830702128	62.6290030090192
Bmp3|Bmp3	586.067863319351	1194.50039216355	710.773941240513	262.508876254469	362.376389167022	379.688330742179
Gm35394|Gm35394	0	0	0	179.901187922643	82.6472466521277	89.0506136534492
Gm35314|Gm35314	239.291430137084	773.53109096054	697.922673874551	1781.57247835638	2267.80411967432	1185.05816631129
Gm42125|Gm42125	44.720037763324	32.8882266564855	58.3249826609044	396.516903992764	128.057821735714	374.795439882099
Gm38691|Gm38691	0	0	0	60.5789714433389	39.9613060735563	55.7789558049077
Hnrnpdl|Hnrnpdl	7294.85808988397	3226.99279953436	5773.18472440139	12299.3669294052	12647.7533722806	11882.8747427894
Enoph1|Enoph1	708.459545618975	218.377824999064	591.158298834252	1377.71266873412	1634.78070300912	1177.22954093516
Tmem150c|Tmem150c	5950.90327078618	4899.03024275009	6627.29972472378	3005.08412887109	1940.84797907249	3583.55326592232
Agpat9|Agpat9	3799.63408575049	5621.25570012651	3667.55399443992	890.327307576345	1228.81016176185	1140.04357039855
Ptpn13|Ptpn13	78.4562066023228	198.644889005173	313.373211923842	673.711591506224	597.6031681	542.132307296822
Nudt9|Nudt9	2818.14694115543	3301.97795631115	2836.175851765	1967.89870870483	1736.50039119635	1906.27027908702
Sparcl1|Sparcl1	37520.8962454948	24800.3539571226	37215.2931737696	78678.315956842	121536.863153711	76408.3622491754
Pkd2|Pkd2	1096.81776830047	751.16709683413	522.947725891838	2160.64998147909	3683.70585078055	2150.914822091
D930016D06Rik|D930016D06Rik	1115.64725788503	1106.35994472417	1499.64404570495	2156.06066546065	3242.31506096809	2485.58855692045
Lrrc8b|Lrrc8b	393.85015714366	877.457887195034	515.039253666631	1362.10899427144	1898.16203849392	1927.79899887137
Cdc7|Cdc7	868.510207087713	901.137410387704	1852.55961875483	4443.37576904854	3285.90921304833	4374.24442891118
Brdt|Brdt	382.081726153312	210.484650601507	361.812604303238	700.329624413145	1078.04705248435	742.740832560087
Fam69a|Fam69a	5560.19136190661	8490.42459363831	6950.55852692914	3394.25812723435	4323.08674795745	4233.32917214089
Dr1|Dr1	1380.04467413486	2369.26784833322	924.302691321113	503.906898824137	706.588548300608	668.368891486877
Atp5k|Atp5k	2448.61820805849	2023.28370390699	1889.13630279641	1001.38875522247	1369.58294452097	872.891729438205
Cplx1|Cplx1	13630.9813350876	5218.70380585113	13299.0846057144	4496.61183486238	3577.44510508496	4689.34660030031
Zfp932|Zfp932	326.377819465663	551.206678762698	1154.63694488028	1612.68564887798	1948.11367108587	1902.35596639896
Pxmp2|Pxmp2	83.9481410644854	117.082086897089	74.1419271113192	284.537593142956	439.574366809119	238.773073971886
Ulk1|Ulk1	424.448077718566	572.255143822848	605.986684256515	1216.16874488521	850.085965564742	1035.33570599285
Hscb|Hscb	679.430749176115	494.638928913543	590.169739806101	287.291182754016	344.212159133587	273.023309992443
Gm6583|Gm6583	0	0	0	66.0861506654606	15.4395955284195	13.7000944082229
Asphd2|Asphd2	3339.88071506088	4141.28550058466	4155.90215434648	1999.10605763018	1403.18677008283	1796.66952382124
Myo18b|Myo18b	0	0	0	30.2894857216695	52.6762670969605	37.1859705366051
Sez6l|Sez6l	19889.4329357548	16370.4437005322	35758.1571662752	9167.61767842529	4745.40509623481	11275.1776979675
Tmem119|Tmem119	1425.5492739642	4307.04216293335	1814.00581665694	8873.90145324547	8727.00431956368	6395.00835412407
Selplg|Selplg	1260.0066780333	1247.12155481393	2680.9720843453	7696.2829629151	12648.6615837822	6248.22162832168
Ssh1|Ssh1	775.147321230949	1233.96626415134	1216.91616365379	2486.49141878796	2514.83764812903	2557.02476347761
Svop|Svop	12922.5217894686	13593.3618416586	13408.8146578391	5891.76390446655	2085.2536078383	7268.87866173429
Myo1h|Myo1h	0	0	9.88559028150923	142.268796571478	46.3187865852584	91.007769997481
4930515G01Rik|4930515G01Rik	0	0	0	17.4394008700521	17.2560185317629	35.2288141925733
1500011B03Rik|1500011B03Rik	3651.3518552721	4351.77015118617	3848.46029659154	2387.36219278977	2899.01111333617	2773.29053949313
Sppl3|Sppl3	4413.94618344668	3912.38344305552	5827.55547094969	2806.8256768747	3035.24283858693	3065.88541292589
Cabp1|Cabp1	663.739507855651	386.76554548027	381.583784866256	997.717302407718	1065.33209146094	1089.15750545372
Pop5|Pop5	2286.99842245771	1773.3331813177	2082.89387231399	1416.26292328897	1355.05156049423	1400.34536415479
Rplp0|Rplp0	6395.74996222135	3173.05610781772	3715.00482779117	1532.83155015721	2125.21491391186	1428.72413114325
Ccdc64|Ccdc64	451.907750029379	557.784324093995	590.169739806101	1829.3013649481	776.520833929332	1239.85854394418
Gm36552|Gm36552	0	0	0	22.9465800921738	16.3478070300912	15.6572507522548
Srrm4|Srrm4	1497.72898403834	2980.98886414385	2480.29460163066	5004.19018650127	3748.18886739924	4523.96688922962
Pebp1|Pebp1	4624.2088171409	2328.48644727918	2410.10691063195	1215.25088168153	1759.20567873815	1262.36584190054
Nos1|Nos1	145.92854428032	469.643876654614	347.972777909125	1122.54669810914	879.148733618238	1077.41456738953
2410131K14Rik|2410131K14Rik	2239.92469849632	1153.71899110951	2597.93312598062	961.920637463927	955.438499758663	896.377605566587
Gm10390|Gm10390	0	0	0	54.1539290175302	30.8791910568389	120.365115157959
Oas2|Oas2	0	0	0	151.447428608347	101.719688187234	172.229758274803
Gm15800|Gm15800	1631.88909732831	3604.54964155082	3922.60222370286	8439.75215790154	6185.82853788617	6700.32474379304
Naa25|Naa25	4477.49571079456	4687.23006308232	5651.59196393882	2746.24670543136	3398.52743925563	2318.25168950573
Erp29|Erp29	11194.1315580194	11366.1711324814	14493.2639117207	5989.97526726106	5745.34595957538	5817.64723263467
Adam1a|Adam1a	128.668178827809	86.8249183731218	209.574513967996	589.268176767024	803.767178979484	567.575339769236
Ppp1cc|Ppp1cc	444.84669143517	122.344203162126	247.139757037731	1174.8649007193	1367.76652151763	1161.5722901829
Arpc3|Arpc3	1816.26118284377	1012.95738101975	1067.643750403	511.249804453633	503.14917192614	640.968702670431
Atp2a2|Atp2a2	30370.3975757591	30547.90044761	32344.66284207	19235.6591596675	23111.2580830406	24378.3394212607
Anapc5|Anapc5	9222.52708610304	6710.51376698931	9847.03647941134	15850.57966447	12599.618162692	12555.1579469643
Gm33044|Gm33044	309.117454013152	169.703249547465	325.235920261654	82.6076883318258	85.3718811571429	44.0360177407166
Rsrc2|Rsrc2	3011.14920939715	2928.36770149347	3071.45290046492	4541.58713184305	6531.8571200231	4506.35248213333
Ccdc62|Ccdc62	233.014933608899	226.270999396621	130.489791715922	502.071172416763	754.72375788921	319.016484077192
Arl6ip4|Arl6ip4	1234.11612985454	1011.6418519535	1023.1585941362	1639.3036817849	1596.63581993891	1534.41057372097
Tmed2|Tmed2	12142.6670958415	12744.8455939213	14210.5360296695	7111.60410216652	9513.51548001141	7973.45494558576
Dnah10|Dnah10	0	0	0	111.061447646121	133.507090745745	112.536489781831
Tmem132c|Tmem132c	2267.38437080713	1719.39648960106	2561.35644193904	969.263543093423	930.916789213526	728.062159979848
Fzd10|Fzd10	0	0	0	100.964952405565	193.449049856079	65.564737525067
Stx2|Stx2	476.229174076099	352.561789757525	544.696024511158	1157.42549984925	1106.20160903617	910.07769997481
Ran|Ran	4723.84819952585	3471.68120585861	3872.18571326716	1713.65060128354	2147.01198995198	1597.03957672999
Sfswap|Sfswap	3131.1872054987	1865.42021595586	2641.42972321926	9364.95826721799	7315.64364596581	7897.12584816851
Nupr1l|Nupr1l	180.449275185342	231.533115661658	97.8673437869413	67.9218770728345	42.6859405785715	45.9931740847485
Rabgef1|Rabgef1	2092.42703008395	1666.77532695069	1979.09517435815	985.785080759788	1147.0711266114	1249.64432566434
Gm6598|Gm6598	871.648455351806	2681.0482370367	2231.17772653663	737.044152560624	942.723538735259	645.86159353051
A330070K13Rik|A330070K13Rik	0	0	0	43.1395705732868	51.7680555952888	11.7429380641911
4930563F08Rik|4930563F08Rik	254.198109391526	240.741819125474	157.180885475997	705.836803635267	768.346930414286	652.711640734622
Ncf1|Ncf1	0	0	0	359.802375845286	296.076949544985	303.359233324937
Tbl2|Tbl2	3959.68474721923	5477.86303190423	4894.35574837522	2111.08536847999	1812.79015733678	2744.91177250467
Baz1b|Baz1b	3284.96137043925	4088.66433793428	3231.59946302537	5815.58125856054	7234.81282231703	6239.41442477354
Hip1|Hip1	718.658852477277	994.539974092123	849.172205181642	2950.93019985356	2773.67792610547	2603.01793756236
Rhbdd2|Rhbdd2	18561.9539200435	13692.0265216281	24455.9617974257	10806.0034970065	7835.14062492204	10452.1934553021
LOC105244798|LOC105244798	0	0	0	30.2894857216695	19.9806530367781	36.2073923645892
Tmem120a|Tmem120a	4614.79407234863	2941.52299215607	4026.40092165871	1991.76315200069	2137.92987493526	2128.40752413464
Ywhag|Ywhag	15070.6527262402	8020.78071698369	11486.0673480856	5075.78351638885	3357.6579216804	6577.02389411903
Gm40346|Gm40346	3652.92097940415	3365.1233514916	2963.69996639647	1453.89531464013	584.888207076596	1722.29758274803
Col26a1|Col26a1	262.828292117781	332.828853763634	101.821579899545	1179.45421673774	783.786525942706	594.975528585682
Ache|Ache	39417.182759073	41733.8440980139	47387.5655734426	18344.4139888874	11555.1749357695	21315.3897428509
Ufsp1|Ufsp1	1278.83616761786	2304.80692408651	1591.58003532299	921.534656501701	650.279435196961	954.113717715527
Trip6|Trip6	0	24.995052258929	12.851267365962	578.253818322781	275.188085006535	508.860649448281
Gigyf1|Gigyf1	2313.6735327025	2043.01663990088	2761.04536562553	5763.26305595038	4376.67122655608	6266.81461358998
Sap25|Sap25	0	0	0	6.42504242580867	52.6762670969605	45.9931740847485
Fbxo24|Fbxo24	0	0	0	78.018372313391	21.7970760401216	10.7643598921752
Tsc22d4|Tsc22d4	2195.20466073299	2323.22433101414	1641.00798673053	3318.07548132834	3129.69683476079	3350.65166098253
Zcwpw1|Zcwpw1	236.153181872992	49.990104517858	41.5194791823387	427.72425291812	476.81103837766	671.304626002924
Pilra|Pilra	0	0	0	36.7145281474781	84.4636696554712	35.2288141925733
Gjc3|Gjc3	1023.85349616031	665.657707527267	315.350329980144	7323.6305022182	11482.5180156357	6638.67431895603
Mblac1|Mblac1	616.665783894257	766.953445629243	790.847222520738	267.098192272903	123.516764227356	167.336867414723
Cops6|Cops6	7758.5342709037	4774.05498145544	3974.99585219486	2221.22895292243	2972.57624497158	2137.21472768278
Pdgfa|Pdgfa	3037.03975757591	3599.28752528578	2503.03145927814	1799.92974243012	2028.94449473465	2108.83596069432
C130050O18Rik|C130050O18Rik	0	1.31552906625942	0	76.1826459060171	58.1255361069909	10.7643598921752
Elfn1|Elfn1	2544.33478011333	3671.64162393005	4733.22062678662	1245.5403674032	392.347368722189	1790.79805478914
Mad1l1|Mad1l1	172.60365452511	199.960418071432	294.590590388975	794.869534392902	624.849513150152	637.054389982367
Gm30492|Gm30492	0	0	0	45.8931601843477	54.492690100304	64.586159353051
Gm16120|Gm16120	0	0	0	74.3469194986432	81.739035150456	98.8363953736084
Lfng|Lfng	660.601259591558	593.303608882999	454.737152949424	2882.09045957703	844.636696554712	3377.07327162696
Sdk1|Sdk1	2731.06055182686	1568.11064698123	2938.98599069269	885.73799155791	783.786525942706	862.12736954603
Mmd2|Mmd2	2989.1814715485	2250.87023236987	4686.75835246352	8176.32541844338	8301.05312527964	9710.43120091402
Tnrc18|Tnrc18	323.23957120157	594.619137949259	624.769305791383	2218.47536331137	820.114986009575	1502.11749404444
Actb|Actb	23164.9795614018	25643.6080885949	23602.8353561314	12843.6598091915	14090.9014484369	18190.789639604
Zdhhc4|Zdhhc4	1033.26824095259	1037.95243327868	1526.33513946502	2271.71142912521	1703.80477713617	2172.44354187535
Kdelr2|Kdelr2	5800.26735410972	7836.60664770737	7465.59778059577	1515.39214928716	2906.27680534955	3321.29431582205
Tmem130|Tmem130	95838.9637371334	104028.091972596	149855.663077398	61258.1902140673	32943.5558001388	66225.2777911777
LOC108169082|LOC108169082	736.703779995811	1422.08692062643	955.936580221942	528.689205323685	429.58404029073	464.824631707564
Gm35383|Gm35383	0	0	0	32.1252121290434	14.5313840267477	38.1645487086211
Pan3|Pan3	975.210648066872	1653.62003628809	2115.51632024297	2624.170899341	3308.61450059012	3213.6507169003
Pomp|Pomp	3275.54662564698	2821.80984712646	1976.12949727369	1041.77473618469	1667.4763170693	1051.97153491712
Slc7a1|Slc7a1	6573.84555120862	7136.74518445736	6829.95432549472	1437.37377697377	1372.30757902599	2644.11822078703
LOC108169083|LOC108169083	94.1474479227873	5.26211626503769	36.5766840415841	313.909215660938	231.593932926292	319.995062249207
Gm36446|Gm36446	1616.19785600785	1237.91285135012	712.751059296815	251.494517810225	384.173465207143	267.151840960347
N4bp2l1|N4bp2l1	266.751102447897	74.985156776787	829.401024618624	1631.9607761554	2070.72222381155	1737.95483350028
Pds5b|Pds5b	1395.73591545532	1481.28572860811	1601.46562560449	2253.35416505147	2336.82819380137	3229.30796765255
Gm3704|Gm3704	0	0	0	23.8644432958608	28.1545565518237	58.7146903209555
Gm36579|Gm36579	0	0	0	31.2073489253564	11.8067495217325	53.8217994608759
Casd1|Casd1	4465.72727980421	8375.97356487374	5597.22121739052	2915.13353490976	3430.31484181414	3821.34776172219
Pon2|Pon2	1044.25210987692	1124.77735165181	1145.73991362692	2294.65800921738	3862.62351660988	2282.04429714114
Slc25a13|Slc25a13	407.187712266055	44.7279882528203	300.52194455788	1090.4214859801	1189.75706718997	1007.9355171764
Glcci1|Glcci1	1667.19439029936	2679.73270797044	1755.68083399604	2657.21397467373	6028.70794809696	4248.00784472113
Ndufa4|Ndufa4	5116.12923253747	3609.81175781585	3223.69099080016	1411.67360727053	2227.84281360076	2285.9586098292
Tmem168|Tmem168	3619.96937263117	6280.33576232248	4077.80599112256	1428.1951449369	2492.13236058724	1617.58971834232
Gpr85|Gpr85	10427.6144195147	12367.2887519048	12173.1158726505	5440.17520825257	5883.39410782949	6335.3150856311
Gm4876|Gm4876	2.35368619806968	0	3.95423611260369	41.3038441659129	38.1448830702128	16.6358289242707
Cav1|Cav1	0	0	66.2334548861118	499.317582805703	797.409698467782	785.798272128788
Met|Met	880.278638078061	994.539974092123	345.995659852823	111.979310849808	154.395955284195	247.580277520029
Cttnbp2|Cttnbp2	4645.39199292353	6202.71954741317	5518.13649513845	12762.8878472671	11419.8514220204	11558.9653678521
Fam3c|Fam3c	7015.5539943797	9219.22769634603	11877.5367232333	3554.88418787957	2251.45631264423	5167.8713264161
Asb15|Asb15	100.423944450973	49.990104517858	83.0389583646775	12.8500848516173	18.1642300334347	10.7643598921752
Cadps2|Cadps2	1079.55740284796	1470.76149607803	3166.3545671674	439.656474566051	585.796418578268	314.123593217112
Gpr37|Gpr37	770.43994883481	2352.16597047185	2351.78192797104	10266.2999332386	10952.1224986594	11174.3841462498
Grm8|Grm8	1304.72671579663	1162.92769457333	1342.46316022895	2915.13353490976	2568.42212672766	1931.71331155944
Flnc|Flnc	0	0	0	30.2894857216695	59.9419591103344	177.122649134882
Ccdc136|Ccdc136	1045.82123400896	2269.2876392975	1917.80451461279	4851.82489468924	3679.16479327219	3417.19497667961
