	FT01DA	FT02DA	FT04DA	MN01DA	MN02DA	MN03DA	CRV01DA	CRV02DA	CRV03DA	CRV04DA
Med15|Med15	810.693217803022	540.698294562732	889.847455364561	167.939220838196	403.447761614572	233.417243754318	954.852758578073	653.786543776715	1104.45123784928	514.754497536507
Scarf2|Scarf2	97.6465220322968	0	0	0	0	0	27.8298793957428	0	133.684456657337	0
Slc25a1|Slc25a1	4110.23732275482	1835.56205908294	3429.05389280105	941.007264587933	1618.94692839585	1732.59254114	2693.74039530518	2994.15286715133	2872.66134770649	4989.63224106104
Sept5|Sept5	2381.36401793493	2649.80511732516	1940.9739015855	631.597504456692	759.203615306654	493.359174298899	2198.56047226368	2474.59786014037	2023.92049497503	2023.12873234966
Zdhhc8|Zdhhc8	3643.19930652283	2447.84216096367	3428.11622424956	1664.78879787429	1615.08001694268	1093.87808323046	2435.59427263432	2681.47234621464	4874.81925671405	3061.86639371317
Vwa5b2|Vwa5b2	5009.49366519179	3727.36696677288	4272.01792059108	1433.87236922177	2597.27552604908	2342.66033731606	4059.32378772387	2777.80321377595	5080.78658819192	7229.12192755453
Ece2|Ece2	8425.60803675578	6444.91915173829	9136.64236572422	5679.81397432658	6335.28993078473	5056.66628969581	9530.29421652145	14372.2496012364	9978.14566608657	7672.09790949829
Clcn2|Clcn2	3063.37577259461	1168.31735515446	830.774336620654	154.248523487256	577.458777007438	444.553750604814	1648.68044144435	2041.8985533896	1271.55680867095	1492.99312432899
Fam131a|Fam131a	191.508295148613	1109.51801342896	669.495345764274	70.2789130681579	59.2926422820137	546.408547879425	1507.61174243834	1173.34155078768	1535.81678113313	1674.49022804206
Ahsg|Ahsg	0	0	84.3901696341522	0	0	0	154.503813197055	0	10.8812929837367	68.7022934959083
Gm30505|Gm30505	0	94.5902453844969	0	0	0	0	42.2246446004374	33.952682828984	0	0
St6gal1|St6gal1	683.525654226078	547.089527358982	910.476163497353	273.813947018797	469.185256318543	520.944848560773	1001.87565824674	979.89021838998	914.805845847008	729.064636949116
Lppos|Lppos	0	0	34.6937364051515	0	0	0	120.916027719434	59.2197956319488	57.5154057711798	65.6260713990766
Gm32796|Gm32796	0	0	97.5175293550204	0	0	0	0	62.3781847323194	29.534938098714	0
Gm15742|Gm15742	0	0	124.709917348247	0	0	0	128.593235828605	0	204.412861051625	0
Gm15743|Gm15743	2055.11866137741	474.229473481734	1611.85224001231	363.259836378271	420.204377911663	420.151038757772	1312.80258666814	2256.6690122148	1840.49298467775	1901.105255842
Dlg1|Dlg1	2450.24644820577	3676.23710440288	2287.91126563702	3491.12782448966	2722.30566303507	3891.70204586744	1720.65426746782	1531.02911640465	1613.54030244553	2371.76723665725
Lmln|Lmln	1236.85594574243	1950.60424941544	1308.98529788085	826.918119996767	1247.72342889107	1008.99908550162	1727.37182456335	2273.25055499174	2098.53507543494	1926.74043998226
Osbpl11|Osbpl11	2039.97966571349	2473.40709214867	3016.4797301452	1486.80973231207	1506.80649625378	1646.65255593955	1957.68806783846	2486.44181926676	3237.9618978748	3090.57779995026
Dtx3l|Dtx3l	314.134160026381	0	0	0	0	0	37.4263895322059	447.701654977533	151.56086655919	0
Hcls1|Hcls1	245.251729755536	0	74.0758155677559	0	0	0	91.1668462963989	111.333215788064	210.630742756618	0
Nrip1|Nrip1	2572.87231308354	5552.70305338182	2907.71017817229	8180.64802376493	3997.09747209836	4180.29063814551	2580.50157569491	2117.69989179849	3044.43032980691	2069.27206380213
Gm41491|Gm41491	433.732225771365	879.433632763971	693.874728103029	2898.77698577233	1435.91311961225	1331.53927687122	674.634662593352	435.857695851143	518.415887153742	672.667231840535
Olig1|Olig1	2184.55707430394	924.17226233772	1886.58912559905	9.12713156729323	0	0	1415.4852451283	1137.80967340851	1786.86375497219	2175.91442982563
Ttc3|Ttc3	58568.9894747982	63401.0293387979	56564.8553686693	97333.5564599285	80888.0537775106	106526.325112113	59602.9648065583	56183.0045119425	66190.1279848573	56206.6793385778
Mx1|Mx1	328.516205907107	0	0	0	0	0	274.460189902843	111.333215788064	73.8373452467849	0
A630089N07Rik|A630089N07Rik	432.975275988169	525.359335851733	120.959243142285	1661.13794524737	501.409518428334	339.515990915371	43.1842956140837	31.583891003706	264.259972462177	158.938141669639
Qk|Qk	8863.88196122632	15131.882768401	8011.44010393552	19709.127906413	21435.5791554324	26334.7700328451	11211.6027924298	7682.78148665149	7466.89869248276	7841.29012482404
LOC108168355|LOC108168355	0	176.398025176494	0	0	0	0	55.6597587914856	14.2127509516677	0	0
Dact2|Dact2	734.241289700216	648.071005539729	614.17290122633	260.123249667857	354.466883207691	445.614738076425	1067.13192717469	494.287894207999	1353.16650604897	882.875741790702
Psmb1|Psmb1	3385.83638023615	3529.23875008913	3898.82583709783	4779.87880179147	4392.81141080658	6901.72350282653	3031.53755210868	3051.7934682331	3120.59938069307	3391.02215807416
Kremen2|Kremen2	0	187.902244209744	15.9403653753399	0	0	0	247.589961520746	37.9006692044472	193.531568067889	333.257393823436
Paqr4|Paqr4	10444.3931085398	8652.45095956297	5727.27951250446	4004.98533172827	2245.38658381017	4339.43875888709	5248.33139363164	8526.86097372554	10680.7662987507	5556.68251424368
Srrm2|Srrm2	20705.6043695461	28922.8848961488	27204.5776843962	8717.32335992177	17211.6228780811	12598.1652379035	28557.2948640867	19425.6721618294	22176.0751008554	32803.8070332478
Caskin1|Caskin1	1268.64783663666	1457.20107754495	977.988299204675	362.347123221541	1499.07267334743	499.725099128562	2669.74911996402	1633.67676216669	3016.44986213444	2701.94840838385
Tmem204|Tmem204	0	0	642.302957771048	0	0	0	402.093774717801	122.387577639361	300.012792265884	258.402656133864
Chtf18|Chtf18	45.416986991766	0	129.3982601057	0	0	0	89.2475442691063	183.186567821495	483.44030256316	142.531623819869
Gm41551|Gm41551	40.8752882925894	79.2512866734974	47.8210961260196	0	0	0	86.3685912281674	15.0023482267604	84.7186382305216	17.4319252153797
