	x	y	pval	padj
Gm39585|Gm39585	DA	nDA	0.000151244319296831	0.00166201965510998
Gm16041|Gm16041	DA	nDA	3.16485059631196e-09	1.34986419499897e-07
Atp6v1h|Atp6v1h	DA	nDA	1.15354988344935e-14	1.67478636389802e-12
Npbwr1|Npbwr1	DA	nDA	5.34721946341878e-08	1.68495835127707e-06
Oprk1|Oprk1	DA	nDA	3.74975708688507e-26	2.05514811539454e-23
St18|St18	DA	nDA	0.00129711975095349	0.00995138852076563
4732440D04Rik|4732440D04Rik	DA	nDA	0.000312698194033997	0.00304408637114002
Sntg1|Sntg1	DA	nDA	0.00458473594685706	0.0273723219398005
Sgk3|Sgk3	DA	nDA	1.11509684152219e-06	2.41087456180384e-05
Vcpip1|Vcpip1	DA	nDA	0.000114411407474776	0.00131115592580738
Cops5|Cops5	DA	nDA	2.96664698680184e-07	7.51013878656544e-06
Lactb2|Lactb2	DA	nDA	0.00716699775161208	0.0386535569770961
LOC102634042|LOC102634042	DA	nDA	9.19534803202569e-07	2.03215337606955e-05
Tfap2b|Tfap2b	DA	nDA	3.52729231046212e-05	0.000487571433305555
Gm28836|Gm28836	DA	nDA	0.00200620163598	0.0141293450416702
Col19a1|Col19a1	DA	nDA	0.00716720837074742	0.0386535569770961
Gm20172|Gm20172	DA	nDA	0.00064695393312668	0.00562377917364639
Gm9839|Gm9839	DA	nDA	0.000154611664833805	0.00168886473749452
Gm32790|Gm32790	DA	nDA	5.635664393682e-05	0.000724637363652143
Dst|Dst	DA	nDA	6.8751285469665e-11	4.36911878938389e-09
Plekhb2|Plekhb2	DA	nDA	1.76813263657314e-10	1.02547015321675e-08
Cnnm4|Cnnm4	DA	nDA	5.26556480406825e-05	0.000683672012721379
Uggt1|Uggt1	DA	nDA	8.65076650134671e-05	0.00103464677582664
Gm33533|Gm33533	DA	nDA	0.000753710107427422	0.00639210316639512
Vwa3b|Vwa3b	DA	nDA	0.00026859711559141	0.00268879203886323
Gm37020|Gm37020	DA	nDA	2.57175534547055e-05	0.000372887516129304
4930439A04Rik|4930439A04Rik	DA	nDA	2.44430044299795e-07	6.32116733808168e-06
Coa5|Coa5	DA	nDA	0.00170854033524514	0.0124109773921733
2010300C02Rik|2010300C02Rik	DA	nDA	0.000870102054281908	0.00718069372658231
Chst10|Chst10	DA	nDA	8.54712270440872e-05	0.00102392661775275
Rpl31|Rpl31	DA	nDA	0.000330329349923828	0.00319303806806882
Il1r2|Il1r2	DA	nDA	0.000997856779258055	0.00804561021392951
Pantr2|Pantr2	DA	nDA	7.4638620044448e-05	0.000916182792404498
LOC108167622|LOC108167622	DA	nDA	9.79108549341159e-05	0.00114847494527588
Gm28782|Gm28782	DA	nDA	0.00755951111472512	0.0402348050905848
Dnah7c|Dnah7c	DA	nDA	0.00142397109260899	0.0107093373115839
Slc39a10|Slc39a10	DA	nDA	0.00932358670751413	0.0472494201083755
Nab1|Nab1	DA	nDA	0.00660398352021652	0.036376666008469
Mfsd6|Mfsd6	DA	nDA	3.74428336270106e-05	0.000512076881849628
Asnsd1|Asnsd1	DA	nDA	0.00384559395725188	0.0237685244783854
Gm32311|Gm32311	DA	nDA	0.00347084747968567	0.0219157227238332
Sf3b1|Sf3b1	DA	nDA	0.00924097707253351	0.0469828247590798
Gm6644|Gm6644	DA	nDA	0.000449300603629053	0.00415021193511307
Spats2l|Spats2l	DA	nDA	0.000150717076970524	0.00165872011969117
Clk1|Clk1	DA	nDA	3.35253459056925e-07	8.35351983388313e-06
Gm15834|Gm15834	DA	nDA	1.70228815617812e-06	3.52400974956496e-05
Stradb|Stradb	DA	nDA	0.00467837792433099	0.0277469383911396
Gm39648|Gm39648	DA	nDA	2.91635170072976e-18	7.52178568648219e-16
Bmpr2|Bmpr2	DA	nDA	0.00463017202836563	0.0275685120526507
Zdbf2|Zdbf2	DA	nDA	9.64820465045721e-14	1.11325047658933e-11
1700039I01Rik|1700039I01Rik	DA	nDA	0.00257548190162088	0.017203622708481
Eef1b2|Eef1b2	DA	nDA	0.00901430823009308	0.0460654264168602
Adam23|Adam23	DA	nDA	5.81288929945533e-05	0.000742201351846006
Spag16|Spag16	DA	nDA	0.0046211086456641	0.0275426329793003
Erbb4|Erbb4	DA	nDA	1.92777509205696e-11	1.38565945387425e-09
Vwc2l|Vwc2l	DA	nDA	0.00290822434401251	0.01896965257179
Atic|Atic	DA	nDA	1.4109845510032e-06	2.96009706331513e-05
D230017M19Rik|D230017M19Rik	DA	nDA	0.00127882575442558	0.00984399473815734
Arpc2|Arpc2	DA	nDA	0.000978315779029519	0.00792302062196681
Aamp|Aamp	DA	nDA	0.00498696519980094	0.0292281634324912
Gpbar1|Gpbar1	DA	nDA	0.000699269957631493	0.00600220805261791
Tmbim1|Tmbim1	DA	nDA	1.43375463286259e-12	1.28294705372435e-10
Cyp27a1|Cyp27a1	DA	nDA	0.00609459928744167	0.0342770395532539
Ccdc108|Ccdc108	DA	nDA	2.18499393269192e-07	5.72301337949881e-06
Zfand2b|Zfand2b	DA	nDA	0.000779845261644134	0.00657559525808629
Abcb6|Abcb6	DA	nDA	5.38992215604198e-05	0.000697128397798869
Dnajb2|Dnajb2	DA	nDA	0.00147952400745662	0.0110739517977028
Tuba4a|Tuba4a	DA	nDA	1.86013485583604e-10	1.07315095906562e-08
Dnpep|Dnpep	DA	nDA	7.09527706608098e-06	0.000122758015171653
Pax3|Pax3	DA	nDA	0.000204529300627533	0.00214028441892955
Epha4|Epha4	DA	nDA	0.00059664120410694	0.00527426012807921
Sgpp2|Sgpp2	DA	nDA	0.00029487281770561	0.00290021503314211
Scg2|Scg2	DA	nDA	1.8573835826167e-11	1.3394546145298e-09
Dock10|Dock10	DA	nDA	2.41545107641652e-06	4.75349496842722e-05
Nyap2|Nyap2	DA	nDA	0.00232942664924851	0.0158842987345179
Col4a3|Col4a3	DA	nDA	2.84489562509477e-16	5.51934927335865e-14
Gm39668|Gm39668	DA	nDA	0.000654928377136176	0.00568183411632623
Dner|Dner	DA	nDA	0.000717281642170546	0.0061353747332442
Itm2c|Itm2c	DA	nDA	0.000133158456720598	0.00149016480177931
Ugt1a6a|Ugt1a6a	DA	nDA	7.91295210664005e-05	0.000957899773792765
Gm38609|Gm38609	DA	nDA	1.46740405342084e-06	3.06088478241151e-05
Hjurp|Hjurp	DA	nDA	0.00211697379716102	0.0147521985235731
Cops8|Cops8	DA	nDA	0.0010514225260501	0.00840333067393235
Scly|Scly	DA	nDA	0.000857009005169192	0.00709256641008841
Lrrfip1|Lrrfip1	DA	nDA	1.19455623725622e-06	2.56453857488728e-05
Per2|Per2	DA	nDA	0.00337178761455001	0.0214218489139044
Gm35591|Gm35591	DA	nDA	0.00109685349111569	0.00870927891551222
Myeov2|Myeov2	DA	nDA	8.6572356113962e-05	0.00103485592316597
9430060I03Rik|9430060I03Rik	DA	nDA	9.87745514335829e-10	4.78020858957713e-08
Sned1|Sned1	DA	nDA	0.000206988606964578	0.00216292241681813
Ppp1r7|Ppp1r7	DA	nDA	0.000579759215919406	0.00515203132979373
Gm41920|Gm41920	DA	nDA	0.00409369440908634	0.0249363885886079
Fam174a|Fam174a	DA	nDA	0.00365397795919568	0.0228191927704361
Slco4c1|Slco4c1	DA	nDA	1.28529338479803e-08	4.73571207981969e-07
Pam|Pam	DA	nDA	1.32194689606293e-05	0.000211722701784545
Phlpp1|Phlpp1	DA	nDA	2.61079274952746e-22	1.1007001816902e-19
Gm37053|Gm37053	DA	nDA	1.92374992653019e-07	5.1557909094525e-06
Cdh19|Cdh19	DA	nDA	9.30423973095285e-08	2.70526323105675e-06
Cdh7|Cdh7	DA	nDA	5.29857240404656e-06	9.51356288402234e-05
Dsel|Dsel	DA	nDA	2.25362780533025e-08	7.75608828512639e-07
Tsn|Tsn	DA	nDA	0.00110344845329122	0.00872948065961568
Inhbb|Inhbb	DA	nDA	0.000266919748536312	0.00267326081607545
Tmem185b|Tmem185b	DA	nDA	4.54581177546781e-10	2.34120249404739e-08
C1ql2|C1ql2	DA	nDA	0.00544850036877352	0.031285351907968
En1|En1	DA	nDA	3.88834774183534e-131	8.52442475442561e-127
Gm34352|Gm34352	DA	nDA	1.42514579686648e-12	1.28047013543869e-10
Htr5b|Htr5b	DA	nDA	0.000550108986031083	0.00493656950501819
Insig2|Insig2	DA	nDA	0.00122921664217713	0.00953240765703897
Slc35f5|Slc35f5	DA	nDA	1.90324757521455e-17	4.25764250932945e-15
Lypd1|Lypd1	DA	nDA	0.0052113673905389	0.0301368523615891
Dpp10|Dpp10	DA	nDA	5.07640709770996e-07	1.2057429339447e-05
Cd55|Cd55	DA	nDA	7.90787137878598e-05	0.000957813614569751
C4bp-ps1|C4bp-ps1	DA	nDA	0.00177512657291595	0.012763561776988
Yod1|Yod1	DA	nDA	0.00362964855580019	0.0226897021068741
Gm29695|Gm29695	DA	nDA	0.00124023514463689	0.00960765903741152
Cntn2|Cntn2	DA	nDA	2.11638029494693e-08	7.34136158324708e-07
Nfasc|Nfasc	DA	nDA	0.000604383530787125	0.00532552256649764
Mdm4|Mdm4	DA	nDA	4.95381382341127e-05	0.000653051475950963
Gm28609|Gm28609	DA	nDA	0.000133789495944618	0.00149493736982358
Pik3c2b|Pik3c2b	DA	nDA	6.0119792577931e-11	3.87648886084112e-09
Plekha6|Plekha6	DA	nDA	0.00707743612386469	0.0383107733687619
Zc3h11a|Zc3h11a	DA	nDA	0.00357993173424393	0.0224439427606089
Btg2|Btg2	DA	nDA	2.60482711226024e-11	1.81865047076692e-09
Ppfia4|Ppfia4	DA	nDA	0.000135762067552112	0.00151312242345955
Cyb5r1|Cyb5r1	DA	nDA	5.93186896498255e-08	1.83161075097623e-06
Ptpn7|Ptpn7	DA	nDA	0.0011168645937926	0.00882313226958476
Gpr37l1|Gpr37l1	DA	nDA	0.000331999704659936	0.00320494474912363
Rnpep|Rnpep	DA	nDA	0.00758824103273277	0.0403166259046898
Tnnt2|Tnnt2	DA	nDA	5.52795223514614e-10	2.79296890343216e-08
Phlda3|Phlda3	DA	nDA	0.00172829045019823	0.0125295342393174
Nav1|Nav1	DA	nDA	0.000151571571222358	0.00166478134063515
Tmem9|Tmem9	DA	nDA	8.63757808837372e-08	2.52819258252893e-06
Gm19705|Gm19705	DA	nDA	0.00170806775469195	0.0124109773921733
Gm4258|Gm4258	DA	nDA	0.00513704032404697	0.0298013588314585
Lhx9|Lhx9	DA	nDA	0.00526306388536573	0.0303717161249995
Cfh|Cfh	DA	nDA	2.27876161700854e-08	7.81597185276604e-07
Cdc73|Cdc73	DA	nDA	0.00415306734163428	0.0252489449058925
B3galt2|B3galt2	DA	nDA	0.00996752641331385	0.0498785851538643
Rgs1|Rgs1	DA	nDA	0.00024162694794618	0.00245126681157988
LOC108167732|LOC108167732	DA	nDA	3.89476801800934e-13	4.04668242932791e-11
Brinp3|Brinp3	DA	nDA	0.00580236824458037	0.0328952678706596
Ivns1abp|Ivns1abp	DA	nDA	1.41818324018821e-07	3.92061083065757e-06
Trmt1l|Trmt1l	DA	nDA	0.000392447694921427	0.00370367232706089
Fam129a|Fam129a	DA	nDA	8.86704068041632e-09	3.41038829538188e-07
Colgalt2|Colgalt2	DA	nDA	4.41014225215735e-30	3.45298387835877e-27
Dhx9|Dhx9	DA	nDA	0.000185241733320401	0.00197234313724291
Mir8114|Mir8114	DA	nDA	0.000728354148426288	0.00621404190812614
Qsox1|Qsox1	DA	nDA	2.63552262351054e-05	0.00038012212154751
Tor3a|Tor3a	DA	nDA	0.000262068053384167	0.00263425856686891
Gm30694|Gm30694	DA	nDA	0.000562111855486053	0.00502986865625337
4930439D14Rik|4930439D14Rik	DA	nDA	0.000151107726637151	0.00166135139973233
Sec16b|Sec16b	DA	nDA	0.000277477393788173	0.00275754166093296
Gm31348|Gm31348	DA	nDA	0.000492237326476875	0.00448144472938228
Gpr52|Gpr52	DA	nDA	0.00769707544242759	0.0407221221745875
Gas5|Gas5	DA	nDA	0.00936342791748677	0.0473856025473366
Fasl|Fasl	DA	nDA	5.35452737542434e-06	9.59830773928273e-05
Suco|Suco	DA	nDA	3.82442827490649e-09	1.59700840134809e-07
7420461P10Rik|7420461P10Rik	DA	nDA	0.00656754766586937	0.0362397048776376
Myoc|Myoc	DA	nDA	2.46549567818953e-05	0.0003601003447898
Fmo1|Fmo1	DA	nDA	2.52120424396732e-17	5.47251095450451e-15
Fmo2|Fmo2	DA	nDA	0.000129963534742435	0.0014596263177041
Gorab|Gorab	DA	nDA	2.07994496415292e-06	4.18720233692603e-05
Kifap3|Kifap3	DA	nDA	1.22767324218592e-07	3.45497823985134e-06
Slc19a2|Slc19a2	DA	nDA	4.74533129930421e-05	0.000629733039192773
Sft2d2|Sft2d2	DA	nDA	2.1867863889262e-06	4.36620382553999e-05
4930568G15Rik|4930568G15Rik	DA	nDA	0.00042283807142372	0.00394127510196523
Gpr161|Gpr161	DA	nDA	0.00775763114214087	0.0409421158994188
Mpc2|Mpc2	DA	nDA	0.00613680491705956	0.0344701957972577
Adcy10|Adcy10	DA	nDA	1.33136663343628e-05	0.000213047815363675
Mpzl1|Mpzl1	DA	nDA	0.000813843053228809	0.00680666242360794
Ildr2|Ildr2	DA	nDA	0.00162830840405042	0.0119269646314725
Pogk|Pogk	DA	nDA	0.00918822689441682	0.046801463337895
Cd247|Cd247	DA	nDA	0.00139824050335317	0.0105520229105031
Gm32999|Gm32999	DA	nDA	0.0030785732117366	0.01995021002687
Mgst3|Mgst3	DA	nDA	9.13716202269825e-05	0.00108277839472224
Atp1b1|Atp1b1	DA	nDA	3.36128190873521e-07	8.36428868163474e-06
Pbx1|Pbx1	DA	nDA	2.81401439174076e-13	2.95175299091544e-11
Ddr2|Ddr2	DA	nDA	0.000822974076347187	0.00686009911625832
LOC108167745|LOC108167745	DA	nDA	0.00427921778298675	0.025908116944606
Atf6|Atf6	DA	nDA	0.000420222282542471	0.00392022685113982
Fcgr3|Fcgr3	DA	nDA	4.93146708564237e-05	0.000651673013372741
Fcer1g|Fcer1g	DA	nDA	0.00941470818881482	0.0475901885228008
Tomm40l|Tomm40l	DA	nDA	0.000126893435105231	0.00143027495003186
Adamts4|Adamts4	DA	nDA	0.00227698870567383	0.015609263100215
Gm26641|Gm26641	DA	nDA	4.5360959288961e-07	1.08920954051686e-05
F11r|F11r	DA	nDA	0.000348726709500581	0.00334286648551869
Slamf6|Slamf6	DA	nDA	3.29640351047883e-07	8.24966371692093e-06
Cd84|Cd84	DA	nDA	0.00085774568232573	0.00709598437495358
Casq1|Casq1	DA	nDA	0.000211726383421886	0.00220193429969545
Atp1a2|Atp1a2	DA	nDA	3.46991590889465e-27	2.11308240196382e-24
Kcnj9|Kcnj9	DA	nDA	6.89166163716001e-06	0.000119909442913856
Kcnj10|Kcnj10	DA	nDA	9.9368199709912e-12	7.51189324910483e-10
Opn3|Opn3	DA	nDA	4.581659165167e-07	1.09774550686291e-05
Chml|Chml	DA	nDA	0.00131336108486261	0.0100498481896834
Hnrnpu|Hnrnpu	DA	nDA	4.12038894487245e-06	7.57812809047304e-05
Smyd3|Smyd3	DA	nDA	0.00666410344122371	0.0366341874979808
Cdc42bpa|Cdc42bpa	DA	nDA	4.93465650616357e-05	0.00065170165412424
LOC108167749|LOC108167749	DA	nDA	0.00830178284304646	0.0432179433851536
Gm39712|Gm39712	DA	nDA	1.00660383539005e-07	2.90365472148107e-06
Parp1|Parp1	DA	nDA	0.00441374790796537	0.0265685325058553
Tmem63a|Tmem63a	DA	nDA	2.71075189235884e-38	3.71423835851143e-35
Wdr26|Wdr26	DA	nDA	0.0048594190957831	0.0286764589062861
Dnah14|Dnah14	DA	nDA	2.20399893597646e-09	9.90128456422377e-08
Srp9|Srp9	DA	nDA	0.00404794990082534	0.024712672145863
Enah|Enah	DA	nDA	0.00298254613695714	0.0194082395252334
1700047M11Rik|1700047M11Rik	DA	nDA	8.2054249068125e-09	3.17822491576061e-07
Mark1|Mark1	DA	nDA	0.00254670541120245	0.0170321606863305
Gm34102|Gm34102	DA	nDA	0.00960774530775797	0.0483319413451074
Mia3|Mia3	DA	nDA	0.00226591120450301	0.015567399353281
Gm2061|Gm2061	DA	nDA	3.66746862047656e-07	9.04408487814485e-06
Eprs|Eprs	DA	nDA	0.00685967951909509	0.0374837373123434
Kctd3|Kctd3	DA	nDA	3.27583865933566e-08	1.09309301261211e-06
Cenpf|Cenpf	DA	nDA	1.37881446549252e-06	2.90651437759542e-05
LOC108167752|LOC108167752	DA	nDA	0.000177266585178302	0.00189663999358902
Smyd2|Smyd2	DA	nDA	4.70199462751139e-06	8.56161363944619e-05
LOC102632463|LOC102632463	DA	nDA	1.38896055046994e-08	5.09200370367098e-07
Angel2|Angel2	DA	nDA	0.00262417041243558	0.0174438107798136
Atf3|Atf3	DA	nDA	1.27060489397879e-08	4.71125764756873e-07
Nenf|Nenf	DA	nDA	5.89792208572691e-10	2.95881340698835e-08
Ppp2r5a|Ppp2r5a	DA	nDA	4.22576858235372e-06	7.74594687549671e-05
Slc30a1|Slc30a1	DA	nDA	0.000405267998648537	0.00380012418065521
Traf5|Traf5	DA	nDA	2.76480941147589e-05	0.000396421953746148
Hhat|Hhat	DA	nDA	0.000686014630161586	0.00591873228533351
Gm39746|Gm39746	DA	nDA	5.1071033275325e-05	0.000667638796955844
Traf3ip3|Traf3ip3	DA	nDA	6.62050786894191e-13	6.49431354400919e-11
Ppp1r14c|Ppp1r14c	DA	nDA	3.2200435730699e-06	6.12602748476781e-05
A330023F24Rik|A330023F24Rik	DA	nDA	0.00944558981076821	0.0476583809945849
Plekhg1|Plekhg1	DA	nDA	1.24911580290019e-06	2.65867628611465e-05
Gm40591|Gm40591	DA	nDA	0.000165026819072435	0.00178045420990403
Rmnd1|Rmnd1	DA	nDA	0.0040295676851467	0.0246278818961447
Vip|Vip	DA	nDA	6.16918425512884e-09	2.46351596402895e-07
Syne1|Syne1	DA	nDA	1.22748513873941e-09	5.85003406447478e-08
Pcmt1|Pcmt1	DA	nDA	3.04299560910163e-05	0.000430508988072943
Ppil4|Ppil4	DA	nDA	0.00115128293989078	0.00903349172914304
LOC105245105|LOC105245105	DA	nDA	0.00120562835008399	0.00938964871807398
Grm1|Grm1	DA	nDA	0.00161301652349996	0.0118466201824756
B230208H11Rik|B230208H11Rik	DA	nDA	4.27041228749641e-05	0.00057541640183641
Hymai|Hymai	DA	nDA	0.00528312147907798	0.0304714212538349
Phactr2|Phactr2	DA	nDA	0.000399544952473734	0.00375609948245354
Utrn|Utrn	DA	nDA	3.29600811639366e-05	0.00046083154295726
Fuca2|Fuca2	DA	nDA	0.000552063881436895	0.00494803617037655
Hivep2|Hivep2	DA	nDA	0.00635751457322023	0.0353835470903039
Gm20655|Gm20655	DA	nDA	2.57731888996517e-06	5.0403712778507e-05
Ccdc28a|Ccdc28a	DA	nDA	3.03673132303075e-05	0.000430066284204155
Hebp2|Hebp2	DA	nDA	0.00911550801009871	0.0464850621319828
Slc35d3|Slc35d3	DA	nDA	2.40041338826195e-08	8.17146936504143e-07
Gm32926|Gm32926	DA	nDA	0.00104044915658076	0.00834384923644809
Arfgef3|Arfgef3	DA	nDA	0.00470881576668005	0.0278777661498587
Map3k5|Map3k5	DA	nDA	0.000958416722234041	0.0077906450877037
Map7|Map7	DA	nDA	4.59054413060889e-16	8.24905729306055e-14
LOC108167797|LOC108167797	DA	nDA	3.87951229146259e-20	1.26941116366768e-17
Pde7b|Pde7b	DA	nDA	4.92484517801961e-14	6.13451027487068e-12
Hbs1l|Hbs1l	DA	nDA	0.00183354395011367	0.0131062223731144
Sgk1|Sgk1	DA	nDA	6.10419481809519e-14	7.38944739708036e-12
Ahi1|Ahi1	DA	nDA	0.000697760180445062	0.00599412086046124
Epb41l2|Epb41l2	DA	nDA	0.00467478892241691	0.0277469383911396
Tmem200a|Tmem200a	DA	nDA	0.00127643544840365	0.00982904613113921
Gm9767|Gm9767	DA	nDA	0.000794010651052989	0.00666999831131389
Ptprk|Ptprk	DA	nDA	7.54096641310615e-12	5.9254697732805e-10
9330159F19Rik|9330159F19Rik	DA	nDA	0.000178196413177909	0.00190472938376367
Gm30618|Gm30618	DA	nDA	5.01131368831811e-05	0.000657468761154984
Fam26f|Fam26f	DA	nDA	9.72772722550013e-05	0.00114287762038928
Rwdd1|Rwdd1	DA	nDA	0.00583512593815267	0.0330466199798814
Lama4|Lama4	DA	nDA	9.16962588591006e-07	2.02851370632499e-05
E130307A14Rik|E130307A14Rik	DA	nDA	0.00284525368352947	0.0186309726714506
Cdk19|Cdk19	DA	nDA	6.02365295064473e-07	1.40944060086335e-05
Gm32234|Gm32234	DA	nDA	6.90499516856158e-10	3.44825077631835e-08
Fig4|Fig4	DA	nDA	4.934460257677e-06	8.94034481231841e-05
Mical1|Mical1	DA	nDA	1.85413726806736e-17	4.19054137400421e-15
Smpd2|Smpd2	DA	nDA	0.000775988723836093	0.00655315901103954
Cep57l1|Cep57l1	DA	nDA	0.000519093818611868	0.00469863492379355
Armc2|Armc2	DA	nDA	1.59023848301187e-07	4.35784978288366e-06
Sesn1|Sesn1	DA	nDA	0.00433129215426976	0.0261727998616471
Ostm1|Ostm1	DA	nDA	0.00029374565899459	0.00289168661074917
Cd24a|Cd24a	DA	nDA	0.00373963505823749	0.0232117835169141
Lilrb4a|Lilrb4a	DA	nDA	1.75590380880505e-13	1.91515816917577e-11
Ascc3|Ascc3	DA	nDA	0.000808234272367478	0.00676552880989393
Slc35f1|Slc35f1	DA	nDA	1.11454683597222e-12	1.03097933692064e-10
Man1a|Man1a	DA	nDA	0.00754295632297895	0.0401954865018638
Gja1|Gja1	DA	nDA	2.12337364586222e-10	1.19482061979337e-08
Hsf2|Hsf2	DA	nDA	0.0034119700919422	0.0216353698570465
Ranbp2|Ranbp2	DA	nDA	0.000122264408944518	0.0013852210011838
LOC108167812|LOC108167812	DA	nDA	0.000131369128232096	0.00147314854129526
Serinc1|Serinc1	DA	nDA	0.00825943622987975	0.0430303280579025
Slc29a3|Slc29a3	DA	nDA	0.00359700416492585	0.0225241708962209
Lrrc20|Lrrc20	DA	nDA	0.00723634753975954	0.0389211106756988
Gm2137|Gm2137	DA	nDA	2.05109669853278e-05	0.000307566299055636
Col13a1|Col13a1	DA	nDA	6.72083169008416e-08	2.03509382792424e-06
Tspan15|Tspan15	DA	nDA	6.93898601249141e-15	1.04912683001275e-12
4930507D05Rik|4930507D05Rik	DA	nDA	0.00503142005909773	0.0294143525214932
Herc4|Herc4	DA	nDA	0.00390988941453923	0.0240534376555757
Hnrnph3|Hnrnph3	DA	nDA	0.00491240571542119	0.0289268521351541
Reep3|Reep3	DA	nDA	2.44464943884595e-05	0.000358248994972057
Egr2|Egr2	DA	nDA	0.00134374617935917	0.010235909482311
Ank3|Ank3	DA	nDA	1.70237870542218e-07	4.63042783610055e-06
Gm33361|Gm33361	DA	nDA	0.00109986419046127	0.00872334400018263
Cisd1|Cisd1	DA	nDA	7.48634768480952e-06	0.000128421909463286
Zwint|Zwint	DA	nDA	0.000634628415476397	0.00554910161036659
Rsph14|Rsph14	DA	nDA	0.00220938705173601	0.0152411555491531
Gm40691|Gm40691	DA	nDA	0.00101598373307358	0.00816803945044093
Upb1|Upb1	DA	nDA	0.00165456705002899	0.0120950561646501
Ddt|Ddt	DA	nDA	0.00979421172878124	0.0491436778424747
Mif|Mif	DA	nDA	0.00029632274879073	0.00290791567669613
Derl3|Derl3	DA	nDA	0.000408825911714744	0.00383184714088171
Gm867|Gm867	DA	nDA	0.000303538849264209	0.002969425342445
Chchd10|Chchd10	DA	nDA	6.87360264119223e-05	0.000856193128993507
Prmt2|Prmt2	DA	nDA	0.00573388837761142	0.0326504153080177
Dip2a|Dip2a	DA	nDA	7.56454210338962e-08	2.26863825626006e-06
Adarb1|Adarb1	DA	nDA	0.00230617895006713	0.0157699192521278
Pttg1ip|Pttg1ip	DA	nDA	1.03930809687873e-08	3.95568600831119e-07
Trappc10|Trappc10	DA	nDA	0.0096306887169087	0.0484251350322912
Slc1a6|Slc1a6	DA	nDA	4.13997041483083e-05	0.000559214857697697
Ptbp1|Ptbp1	DA	nDA	0.000579586878029382	0.00515203132979373
E130317F20Rik|E130317F20Rik	DA	nDA	0.000952887872375314	0.00775432844323831
Bsg|Bsg	DA	nDA	5.89431713834249e-05	0.000751285550138851
Cnn2|Cnn2	DA	nDA	4.54934207208952e-10	2.34120249404739e-08
Abca7|Abca7	DA	nDA	0.00227165940848356	0.0155971153185672
Gpx4|Gpx4	DA	nDA	0.000136159399508619	0.00151600940346747
Mum1|Mum1	DA	nDA	7.57705591598045e-05	0.000926446161996874
Atp5d|Atp5d	DA	nDA	0.0041041235074739	0.0249790948512911
Rps15|Rps15	DA	nDA	0.00501172084495082	0.0293383060304024
Uqcr11|Uqcr11	DA	nDA	2.55576024823422e-05	0.000371059151801582
Onecut3|Onecut3	DA	nDA	4.51276172284131e-09	1.83926992948112e-07
Dot1l|Dot1l	DA	nDA	7.44335467839425e-07	1.69274548355225e-05
Izumo4|Izumo4	DA	nDA	0.00447857050678468	0.0268775530304518
Oaz1|Oaz1	DA	nDA	0.00264514288558404	0.0175429016339745
Dapk3|Dapk3	DA	nDA	5.82787458279478e-07	1.3679282064091e-05
Eef2|Eef2	DA	nDA	4.28167659260001e-05	0.000576579827638637
Mrpl54|Mrpl54	DA	nDA	0.00577559408193835	0.0327856936971348
Dohh|Dohh	DA	nDA	0.000483294657003946	0.00441285662869534
BC024063|BC024063	DA	nDA	1.68412651009238e-05	0.000259642091988433
Eid3|Eid3	DA	nDA	0.00303393139176981	0.0196958477648118
Appl2|Appl2	DA	nDA	8.22529527135872e-11	5.10830448254949e-09
Tcp11l2|Tcp11l2	DA	nDA	0.000458094988785037	0.0042143585560782
Ckap4|Ckap4	DA	nDA	6.30649984071296e-12	5.00932594231704e-10
Gm5174|Gm5174	DA	nDA	6.55426183534956e-08	1.99291376166946e-06
Timp3|Timp3	DA	nDA	5.99421940370685e-11	3.87643870169514e-09
Nup37|Nup37	DA	nDA	0.00884048308348214	0.0453674884455007
Ttc41|Ttc41	DA	nDA	0.000114088619174414	0.00130985558241279
Hsp90b1|Hsp90b1	DA	nDA	0.000110795439445758	0.00127907762978902
Slc17a8|Slc17a8	DA	nDA	1.04324035664026e-08	3.96377094256924e-07
Gm30769|Gm30769	DA	nDA	0.000152944296328539	0.00167231810893295
Scyl2|Scyl2	DA	nDA	0.00693008080303271	0.0377419939307147
Mir135a-2|Mir135a-2	DA	nDA	0.00360138232085696	0.0225387109963309
Rmst|Rmst	DA	nDA	0.00455283620192773	0.0272560972296182
Fgd6|Fgd6	DA	nDA	1.44505699658368e-18	3.95999806701299e-16
Ndufa12|Ndufa12	DA	nDA	0.00750351370758533	0.0400047497595801
Gm32898|Gm32898	DA	nDA	2.03734571425072e-14	2.77420683810673e-12
Gm32827|Gm32827	DA	nDA	3.44027689700759e-05	0.000476342503903656
5730420D15Rik|5730420D15Rik	DA	nDA	0.00773744823126934	0.0408784802482955
Mrpl42|Mrpl42	DA	nDA	0.00212081307199258	0.0147695632075264
Gm10754|Gm10754	DA	nDA	0.00132968261595531	0.0101464086284679
Tmtc3|Tmtc3	DA	nDA	0.00427225932367721	0.025873270791603
Slc6a15|Slc6a15	DA	nDA	2.71776112081942e-07	6.96844553271856e-06
6430590A10Rik|6430590A10Rik	DA	nDA	0.00150063472599056	0.0112051822540501
Tmtc2|Tmtc2	DA	nDA	0.00688883219182312	0.0375868263169085
Ppfia2|Ppfia2	DA	nDA	0.0055473108902008	0.0318027449387741
Ppp1r12a|Ppp1r12a	DA	nDA	0.00217731764205802	0.0150739195775745
Syt1|Syt1	DA	nDA	1.31591549339721e-06	2.79002082802195e-05
