	x	y	pval	padj
Ptch2|Ptch2	FoodTrained	Maintenance	0.00016280518794492	0.00435457887586574
Col8a2|Col8a2	FoodTrained	Maintenance	0.000174743531703475	0.00461522769856165
Map3k6|Map3k6	FoodTrained	Maintenance	3.94141772770379e-08	2.56352823126211e-06
Slc30a2|Slc30a2	FoodTrained	Maintenance	1.03737061911126e-08	9.82782743465753e-07
Ldlrap1|Ldlrap1	FoodTrained	Maintenance	3.56996386621561e-08	2.3804368216382e-06
Hspb7|Hspb7	FoodTrained	Maintenance	2.5519634484929e-07	1.2887075153096e-05
Slc25a34|Slc25a34	FoodTrained	Maintenance	1.53556923329016e-11	4.21435863345156e-09
Tas1r1|Tas1r1	FoodTrained	Maintenance	4.9499063521994e-08	2.97505676228674e-06
Gm40279|Gm40279	FoodTrained	Maintenance	0.000984767635985715	0.0190875585697661
Htra3|Htra3	FoodTrained	Maintenance	4.20705084107413e-09	5.01062401115854e-07
Tlr6|Tlr6	FoodTrained	Maintenance	0.00219685039687813	0.0355339815186666
Gm42147|Gm42147	FoodTrained	Maintenance	0.00243134172102847	0.0383685984759302
Lrrc43|Lrrc43	FoodTrained	Maintenance	2.06277175913655e-08	1.58148618634692e-06
Gm30003|Gm30003	FoodTrained	Maintenance	1.93167508886722e-08	1.49918570319174e-06
Gm40349|Gm40349	FoodTrained	Maintenance	2.10997149256703e-07	1.08283279552146e-05
Fam71f2|Fam71f2	FoodTrained	Maintenance	4.1681262950941e-11	1.03857641644996e-08
Gm40371|Gm40371	FoodTrained	Maintenance	4.7349139977765e-08	2.89242149599657e-06
Vmn1r4|Vmn1r4	FoodTrained	Maintenance	3.42584936905497e-08	2.32306644310363e-06
Mcm2|Mcm2	FoodTrained	Maintenance	0.000472172256857158	0.0106828267958232
Gm30364|Gm30364	FoodTrained	Maintenance	1.79850558760978e-09	2.39847185299764e-07
Clec4a3|Clec4a3	FoodTrained	Maintenance	3.2978572767324e-08	2.27925267333874e-06
Emp1|Emp1	FoodTrained	Maintenance	0.0010082394607691	0.0194826843556983
Cdc42ep5|Cdc42ep5	FoodTrained	Maintenance	0.00175209277769589	0.0300810343891451
Ptprh|Ptprh	FoodTrained	Maintenance	1.61942686377018e-08	1.30498240507302e-06
Zfp541|Zfp541	FoodTrained	Maintenance	0.000351688259156872	0.00841653044528021
Cebpa|Cebpa	FoodTrained	Maintenance	2.55277165356063e-08	1.87371460478596e-06
Vsig10l|Vsig10l	FoodTrained	Maintenance	0.00289674200984938	0.0443456778015503
Gm39002|Gm39002	FoodTrained	Maintenance	0.00153495086295326	0.0271150788169271
Rcn3|Rcn3	FoodTrained	Maintenance	3.19287608935496e-08	2.23021587150445e-06
LOC108167437|LOC108167437	FoodTrained	Maintenance	3.64933958749276e-05	0.00120817384210403
Klhl35|Klhl35	FoodTrained	Maintenance	0.000519928926596548	0.0115426659823667
Ucp3|Ucp3	FoodTrained	Maintenance	0.0010854495827927	0.0206455447661239
Gm32309|Gm32309	FoodTrained	Maintenance	2.78382039589489e-08	1.98932855988911e-06
Ctf2|Ctf2	FoodTrained	Maintenance	2.73233778180491e-08	1.96056814796403e-06
Gm35021|Gm35021	FoodTrained	Maintenance	1.54642941597373e-07	8.13464829174849e-06
4930512H18Rik|4930512H18Rik	FoodTrained	Maintenance	0.00321627461161104	0.047882541132137
Lpar2|Lpar2	FoodTrained	Maintenance	5.94836482194973e-08	3.43427392174579e-06
Mcm5|Mcm5	FoodTrained	Maintenance	4.15693146063625e-09	5.00007530682649e-07
Ces5a|Ces5a	FoodTrained	Maintenance	5.38147228747484e-08	3.16982363425374e-06
Ets1|Ets1	FoodTrained	Maintenance	0.00108756386774577	0.0206455447661239
Il10ra|Il10ra	FoodTrained	Maintenance	5.61105710057701e-08	3.27220303810268e-06
Snx33|Snx33	FoodTrained	Maintenance	6.49200877228557e-10	9.88929535551783e-08
Uaca|Uaca	FoodTrained	Maintenance	4.79006977858914e-11	1.14822216958408e-08
Plekho2|Plekho2	FoodTrained	Maintenance	2.32582770224719e-10	4.26292378993586e-08
Aqp9|Aqp9	FoodTrained	Maintenance	4.35048595192078e-08	2.74617174905079e-06
Mst1r|Mst1r	FoodTrained	Maintenance	1.90037140903251e-11	5.06863850321812e-09
Cybb|Cybb	FoodTrained	Maintenance	3.71518872315626e-09	4.59833521898106e-07
Gm39534|Gm39534	FoodTrained	Maintenance	4.53344118415727e-08	2.81079933852823e-06
Gm15169|Gm15169	FoodTrained	Maintenance	1.45096527119338e-09	2.0203624515139e-07
Gm28836|Gm288361	FoodTrained	Craving	4.97799689093421e-07	7.48469488090241e-05
Vwa3b|Vwa3b1	FoodTrained	Craving	4.0999476391392e-05	0.0048095911028822
4930439A04Rik|4930439A04Rik1	FoodTrained	Craving	7.79834607241927e-09	2.47329419653072e-06
LOC108167622|LOC1081676221	FoodTrained	Craving	1.7933205015161e-14	6.06680325662897e-11
Pard3bos2|Pard3bos21	FoodTrained	Craving	3.0871382135536e-10	1.84551535853568e-07
Col4a3|Col4a31	FoodTrained	Craving	3.76808567286183e-08	7.9366861489092e-06
Dnajb3|Dnajb31	FoodTrained	Craving	1.32685957528111e-05	0.00174886984799065
Asb18|Asb181	FoodTrained	Craving	3.22570552809176e-07	4.97056087486071e-05
Gm41920|Gm419201	FoodTrained	Craving	9.61489651765804e-09	3.00251030023728e-06
LOC105246710|LOC1052467101	FoodTrained	Craving	6.27522251416448e-09	2.15888926427984e-06
LOC108167732|LOC1081677321	FoodTrained	Craving	1.10782369009429e-11	9.77678489631906e-09
Fam129a|Fam129a1	FoodTrained	Craving	0.00026746624628628	0.0256133607703639
Fmo1|Fmo11	FoodTrained	Craving	7.20768348018452e-15	3.65753898201963e-11
Gorab|Gorab1	FoodTrained	Craving	1.90468849207459e-07	3.06836246128016e-05
Dnah14|Dnah141	FoodTrained	Craving	4.32653734069817e-10	2.50914442689976e-07
Atf3|Atf31	FoodTrained	Craving	0.000139354740418525	0.0145805284588414
B230208H11Rik|B230208H11Rik1	FoodTrained	Craving	9.88352676842955e-16	1.16439138759178e-11
LOC108167797|LOC1081677971	FoodTrained	Craving	6.62224499111748e-06	0.000933460616872935
Fam26f|Fam26f1	FoodTrained	Craving	3.67512356321327e-14	8.28862867623367e-11
Mical1|Mical11	FoodTrained	Craving	7.00133549286307e-05	0.00776574359749369
LOC108167812|LOC1081678121	FoodTrained	Craving	3.09131550843497e-10	1.84551535853568e-07
Upb1|Upb11	FoodTrained	Craving	2.62916547509489e-13	3.81191434381972e-10
Eid3|Eid31	FoodTrained	Craving	7.4127530075995e-09	2.42683968626217e-06
Gm5174|Gm51741	FoodTrained	Craving	2.4084977121695e-09	1.024866468539e-06
Gm32898|Gm328981	FoodTrained	Craving	2.52320569342919e-10	1.70720097217419e-07
5730420D15Rik|5730420D15Rik1	FoodTrained	Craving	0.000103487180106105	0.0110556988515459
Nab2|Nab21	FoodTrained	Craving	0.000523897210493296	0.0446809478092139
Itga7|Itga71	FoodTrained	Craving	0.000294710577788808	0.0276946079072094
Pkd1l1|Pkd1l11	FoodTrained	Craving	9.03735029055865e-10	4.75791482581123e-07
Hba-a1|Hba-a11	FoodTrained	Craving	3.30744794475749e-05	0.00402003463369387
Hba-a2|Hba-a21	FoodTrained	Craving	3.90203401766152e-05	0.00463178283570137
Maml1|Maml11	FoodTrained	Craving	0.000157958871504836	0.0162753765167775
Zfp354a|Zfp354a1	FoodTrained	Craving	0.000145604078556068	0.0150789366659749
Pemt|Pemt1	FoodTrained	Craving	0.000520991573355164	0.0446206200673549
F930015N05Rik|F930015N05Rik1	FoodTrained	Craving	5.41360581100662e-06	0.000773840639097271
Nxn|Nxn1	FoodTrained	Craving	2.07317077942135e-07	3.31348192761375e-05
Gm29979|Gm299791	FoodTrained	Craving	2.38213833124851e-07	3.74826696493661e-05
Mmp28|Mmp281	FoodTrained	Craving	2.83273460499916e-08	6.24987467524705e-06
Hnf1b|Hnf1b1	FoodTrained	Craving	2.23832064720985e-07	3.54948691383324e-05
Gm525|Gm5251	FoodTrained	Craving	1.63893544445861e-07	2.70464322370901e-05
Rara|Rara1	FoodTrained	Craving	2.64795722589786e-08	5.9720261968083e-06
Zfp385c|Zfp385c1	FoodTrained	Craving	7.70540442516263e-09	2.47329419653072e-06
Aoc2|Aoc21	FoodTrained	Craving	3.21701335652866e-06	0.000466420979362991
Brca1|Brca11	FoodTrained	Craving	9.6208746157591e-10	4.88211282376696e-07
Sphk1|Sphk11	FoodTrained	Craving	2.58094709166491e-05	0.00325391702277108
Gen1|Gen11	FoodTrained	Craving	0.000100804560055106	0.0108836753191412
Prps1l3|Prps1l31	FoodTrained	Craving	0.000413350878775451	0.0370556587637183
Gm20337|Gm203371	FoodTrained	Craving	3.49356582669702e-08	7.5438722500315e-06
Gm38543|Gm385431	FoodTrained	Craving	5.46613062327095e-08	1.07719921738984e-05
Gm33682|Gm336821	FoodTrained	Craving	1.58206318080531e-07	2.64080526126832e-05
AW209491|AW2094911	FoodTrained	Craving	0.000178431075420519	0.018018875467093
Hus1b|Hus1b1	FoodTrained	Craving	2.13373837606376e-08	5.28178311674906e-06
A230103O09Rik|A230103O09Rik1	FoodTrained	Craving	4.96746136197401e-07	7.48469488090241e-05
Gm31683|Gm316831	FoodTrained	Craving	5.67968985491166e-08	1.10852254495189e-05
Catsper3|Catsper31	FoodTrained	Craving	5.78742254197211e-14	1.1747310275695e-10
1810034E14Rik|1810034E14Rik1	FoodTrained	Craving	0.00026751564111327	0.0256133607703639
Exoc3|Exoc31	FoodTrained	Craving	0.000190110427248483	0.0190091697157129
Gm38604|Gm386041	FoodTrained	Craving	1.04920703463254e-08	3.178627520742e-06
3110070M22Rik|3110070M22Rik1	FoodTrained	Craving	0.000419108175255118	0.0371487237612593
Mmrn2|Mmrn21	FoodTrained	Craving	3.92055025986513e-11	3.1831731669897e-08
Cdhr1|Cdhr11	FoodTrained	Craving	3.75512887599214e-05	0.00448362387793461
4930563I02Rik|4930563I02Rik1	FoodTrained	Craving	1.02571243652351e-09	5.0780270820864e-07
Arl11|Arl111	FoodTrained	Craving	1.25581621968856e-08	3.46523259715888e-06
Gm35679|Gm356791	FoodTrained	Craving	2.0042555492551e-08	5.14966824541519e-06
Samd12|Samd121	FoodTrained	Craving	0.000558595212877336	0.0464687116023941
Col22a1|Col22a11	FoodTrained	Craving	0.00032491535810254	0.0301147577112573
Gm44502|Gm445021	FoodTrained	Craving	2.8213223511636e-05	0.00353501241258757
A330009N23Rik|A330009N23Rik1	FoodTrained	Craving	0.000294481711751315	0.0276946079072094
Gm16861|Gm168611	FoodTrained	Craving	0.000416018594270271	0.0370556587637183
Eef2kmt|Eef2kmt1	FoodTrained	Craving	4.63936894523807e-05	0.00532033394635268
Sdf2l1|Sdf2l11	FoodTrained	Craving	0.00044283426043476	0.0387441802513136
Lrrc74b|Lrrc74b1	FoodTrained	Craving	5.5208820400817e-09	1.93211833878583e-06
Tfrc|Tfrc1	FoodTrained	Craving	8.47371828520833e-06	0.00117006485546366
Dopey2|Dopey21	FoodTrained	Craving	5.76472879835384e-05	0.00653700922620035
Gm41523|Gm415231	FoodTrained	Craving	2.25136305828611e-09	1.024866468539e-06
Mas1|Mas11	FoodTrained	Craving	9.27140996266363e-05	0.0101177999689326
Tbl3|Tbl31	FoodTrained	Craving	0.000552203700491186	0.0464687116023941
Tead3|Tead31	FoodTrained	Craving	0.000144002449287849	0.0149895472597167
Cdkn1a|Cdkn1a1	FoodTrained	Craving	8.1107824662832e-05	0.00889906283787115
Hsf2bp|Hsf2bp1	FoodTrained	Craving	4.49649263616693e-09	1.62981799158779e-06
Zfp811|Zfp8111	FoodTrained	Craving	1.38523827224507e-05	0.00181403654516325
H2-K1|H2-K11	FoodTrained	Craving	7.2023922062486e-05	0.0079453346196975
H2-DMa|H2-DMa1	FoodTrained	Craving	0.000558096196434653	0.0464687116023941
Nfkbie|Nfkbie1	FoodTrained	Craving	3.13145498532213e-05	0.0038757483714676
Ebi3|Ebi31	FoodTrained	Craving	1.16968057344828e-05	0.00156198528156929
Crb3|Crb31	FoodTrained	Craving	4.12291285792444e-05	0.0048095911028822
Hnrnpll|Hnrnpll1	FoodTrained	Craving	0.000416232643517971	0.0370556587637183
4930543D07Rik|4930543D07Rik1	FoodTrained	Craving	4.59176229175291e-08	9.22807831663371e-06
Ttr|Ttr1	FoodTrained	Craving	1.14729666724976e-15	1.16439138759178e-11
BC051408|BC0514081	FoodTrained	Craving	2.09818730189409e-08	5.25790195726496e-06
Apbb3|Apbb31	FoodTrained	Craving	7.42620405305712e-06	0.00103956613702726
Dnd1|Dnd11	FoodTrained	Craving	0.000463641646768595	0.0402179407953373
Tex43|Tex431	FoodTrained	Craving	7.02686311147887e-09	2.3382174989639e-06
Gm41795|Gm417951	FoodTrained	Craving	0.000164472970398856	0.0167762429806833
Ptgdr2|Ptgdr21	FoodTrained	Craving	4.31878827823783e-11	3.24676905450635e-08
LOC108168412|LOC1081684121	FoodTrained	Craving	9.33391331797865e-06	0.00127154209750557
Gm30990|Gm309901	FoodTrained	Craving	2.88348986001461e-09	1.11322141524911e-06
Ablim1|Ablim11	FoodTrained	Craving	0.000544443787677913	0.0462005802042354
LOC108168424|LOC1081684241	FoodTrained	Craving	3.67602668906195e-07	5.61022479207365e-05
Gm33534|Gm335341	FoodTrained	Craving	1.26331270169355e-08	3.46523259715888e-06
Rnd3|Rnd31	FoodTrained	Craving	0.000288934385662665	0.0274055614961718
Ppp1r1c|Ppp1r1c1	FoodTrained	Craving	6.5814112276977e-13	7.85820500587106e-10
Slc43a3|Slc43a31	FoodTrained	Craving	1.56297379019371e-07	2.64080526126832e-05
Actc1|Actc11	FoodTrained	Craving	1.24801832476785e-07	2.26181035322659e-05
LOC108168839|LOC1081688391	FoodTrained	Craving	0.000231241204505864	0.0228962632637075
1810024B03Rik|1810024B03Rik1	FoodTrained	Craving	0.000119947180114441	0.0126806659477236
Oxt|Oxt1	FoodTrained	Craving	6.18933412879512e-08	1.19648670615508e-05
Gm33648|Gm336481	FoodTrained	Craving	1.01034402892657e-08	3.10726713623507e-06
Cfap61|Cfap611	FoodTrained	Craving	6.1035215946294e-10	3.44136892577188e-07
Rprd1b|Rprd1b1	FoodTrained	Craving	3.17689394603853e-05	0.00389354542020073
Npepl1|Npepl11	FoodTrained	Craving	0.000101381196533722	0.0108880186626534
Fgf2|Fgf21	FoodTrained	Craving	7.52388945855959e-08	1.42728886196115e-05
Ctso|Ctso1	FoodTrained	Craving	0.000178319237721843	0.018018875467093
Gm30352|Gm303521	FoodTrained	Craving	1.45506406680096e-08	3.93798539039013e-06
Ash1l|Ash1l1	FoodTrained	Craving	0.000465711585462773	0.0402255904754186
Rorc|Rorc1	FoodTrained	Craving	9.01328375335022e-06	0.0012361596866588
Snx27|Snx271	FoodTrained	Craving	0.000387564790508675	0.0353893429970661
Setdb1|Setdb11	FoodTrained	Craving	6.29416800775172e-06	0.000893419735813598
Hist2h4|Hist2h41	FoodTrained	Craving	0.000557261703090901	0.0464687116023941
LOC108168896|LOC1081688961	FoodTrained	Craving	0.000182102144412968	0.01829856102621
Gm35408|Gm354081	FoodTrained	Craving	2.5021851870005e-08	5.83943205541386e-06
LOC108168900|LOC1081689001	FoodTrained	Craving	3.57769972759026e-05	0.00432262792087066
Gm40150|Gm401501	FoodTrained	Craving	1.27500072445141e-13	2.35272406408315e-10
Emcn|Emcn1	FoodTrained	Craving	7.68741538743662e-11	5.38066060462719e-08
Gm40187|Gm401871	FoodTrained	Craving	5.43648499436922e-08	1.07719921738984e-05
Ube2r2|Ube2r21	FoodTrained	Craving	4.61557084495877e-05	0.00532033394635268
Gm38592|Gm385921	FoodTrained	Craving	0.000436916486385181	0.0383919084010667
Tusc1|Tusc11	FoodTrained	Craving	8.23698939682366e-06	0.00114516719710087
Cyp2j12|Cyp2j121	FoodTrained	Craving	1.24641712202909e-05	0.00165358004855859
Gm12701|Gm127011	FoodTrained	Craving	2.803648271351e-11	2.37118552549511e-08
Mroh7|Mroh71	FoodTrained	Craving	5.21806940958532e-05	0.00595035802672824
LOC102634683|LOC1026346831	FoodTrained	Craving	1.32674043610703e-07	2.3417545540957e-05
Ccdc27|Ccdc271	FoodTrained	Craving	0.000303732393152214	0.0284108761115375
Gm42362|Gm423621	FoodTrained	Craving	1.57004396579348e-07	2.64080526126832e-05
Plekhn1|Plekhn11	FoodTrained	Craving	0.000389482792585013	0.0353893429970661
Gm29868|Gm298681	FoodTrained	Craving	2.42356835598935e-09	1.024866468539e-06
Gm5106|Gm51061	FoodTrained	Craving	2.43208890903163e-15	1.6455513558508e-11
Crot|Crot1	FoodTrained	Craving	1.16464753799884e-06	0.000173823645046327
Gm15421|Gm154211	FoodTrained	Craving	0.000272400340710706	0.0259586014823751
Gm35055|Gm350551	FoodTrained	Craving	0.00025048793368705	0.0243272922391376
Gm15614|Gm156141	FoodTrained	Craving	9.99607411778271e-06	0.00135266874961836
Evc|Evc1	FoodTrained	Craving	6.52300389667943e-05	0.00727494137883511
Lyar|Lyar1	FoodTrained	Craving	2.43758174478871e-07	3.80600263505548e-05
Gm40291|Gm402911	FoodTrained	Craving	1.23527959357972e-12	1.31966869423585e-09
Gm35394|Gm353941	FoodTrained	Craving	1.83393759664145e-13	3.08744728595422e-10
Asphd2|Asphd21	FoodTrained	Craving	1.71740913718557e-05	0.00219245098532029
4930515G01Rik|4930515G01Rik1	FoodTrained	Craving	1.16372689730541e-08	3.32232258749521e-06
Ccdc64|Ccdc641	FoodTrained	Craving	1.44036866038984e-05	0.00187414122234571
Fzd10|Fzd101	FoodTrained	Craving	0.000572986764231015	0.0474713687361679
A330070K13Rik|A330070K13Rik1	FoodTrained	Craving	3.62067201475169e-05	0.00434866275475916
Pilra|Pilra1	FoodTrained	Craving	3.09557101805572e-05	0.00385484052297515
Pds5b|Pds5b1	FoodTrained	Craving	2.54576618869353e-05	0.00322962263113132
Pole4|Pole41	FoodTrained	Craving	1.20068111858445e-06	0.000177893615657133
5031434C07Rik|5031434C07Rik1	FoodTrained	Craving	2.52962611021998e-08	5.83943205541386e-06
Gm38876|Gm388761	FoodTrained	Craving	1.17847682677926e-08	3.32232258749521e-06
Mug2|Mug21	FoodTrained	Craving	9.7999098028952e-05	0.0106373566405972
Gm33449|Gm334491	FoodTrained	Craving	6.98237572103223e-11	5.06172365662543e-08
Olr1|Olr11	FoodTrained	Craving	3.5534227745973e-08	7.59235531355537e-06
Plbd1|Plbd11	FoodTrained	Craving	7.22257921878537e-12	7.33019564914527e-09
Ehd2|Ehd21	FoodTrained	Craving	0.000390541572142221	0.0353893429970661
Ccdc9|Ccdc91	FoodTrained	Craving	0.000546267575574761	0.0462005802042354
Ceacam2|Ceacam21	FoodTrained	Craving	0.000122577371899948	0.0128915828747416
Zfp607|Zfp6071	FoodTrained	Craving	2.73078569283884e-08	6.09115252672997e-06
Map4k1|Map4k11	FoodTrained	Craving	3.15325804393026e-09	1.1852746625129e-06
Kctd15|Kctd151	FoodTrained	Craving	1.49584295608735e-06	0.00022001898784537
Il4i1|Il4i11	FoodTrained	Craving	1.71183848217832e-05	0.00219245098532029
Kctd14|Kctd141	FoodTrained	Craving	2.30097945591858e-08	5.56015249955182e-06
Hbb-bt|Hbb-bt1	FoodTrained	Craving	0.00025842062682879	0.0249781994446228
Hbb-bs|Hbb-bs1	FoodTrained	Craving	1.15264194194532e-05	0.00154942557202689
Tpcn2|Tpcn21	FoodTrained	Craving	2.68597780409441e-09	1.11265260137772e-06
Ints10|Ints101	FoodTrained	Craving	0.000348629660419585	0.0320202934262296
Bst2|Bst21	FoodTrained	Craving	3.96801433383818e-05	0.00468271831094461
Klf1|Klf11	FoodTrained	Craving	1.11790863340865e-09	5.40269272403067e-07
2310036O22Rik|2310036O22Rik1	FoodTrained	Craving	1.60794813658685e-05	0.00207886186474139
Gm32122|Gm321221	FoodTrained	Craving	0.000233939073337615	0.0230509481097423
Fhod1|Fhod11	FoodTrained	Craving	0.000404835098249841	0.0365215236634457
Ctcf|Ctcf1	FoodTrained	Craving	4.15243775826825e-05	0.00481635323527594
Calb2|Calb21	FoodTrained	Craving	3.18419814638547e-05	0.00389354542020073
LOC108167554|LOC1081675541	FoodTrained	Craving	1.10607981530272e-08	3.25379827406009e-06
Osgin1|Osgin11	FoodTrained	Craving	3.20137254797767e-14	8.12268249735635e-11
Vps9d1|Vps9d11	FoodTrained	Craving	5.96420590678364e-05	0.00672563619421635
Oaf|Oaf1	FoodTrained	Craving	4.41955136209238e-13	5.60675334673445e-10
Ccdc153|Ccdc1531	FoodTrained	Craving	3.30207130016891e-08	7.20703690869125e-06
Stra6|Stra61	FoodTrained	Craving	1.97737780655261e-13	3.08744728595422e-10
Gm39386|Gm393861	FoodTrained	Craving	4.17956610326123e-08	8.48368327639965e-06
D030055H07Rik|D030055H07Rik1	FoodTrained	Craving	0.000245167591402588	0.0239250565879314
Manf|Manf1	FoodTrained	Craving	0.000237001582347705	0.0232398942922402
Traip|Traip1	FoodTrained	Craving	6.02119652576884e-05	0.00675238934143955
Gm38623|Gm386231	FoodTrained	Craving	0.000433241087183865	0.0382344677724265
Ubp1|Ubp11	FoodTrained	Craving	0.000585629257564807	0.0483215555693108
Cul4b|Cul4b1	FoodTrained	Craving	0.000113936882306395	0.0121083289898179
Stk26|Stk261	FoodTrained	Craving	1.22416089709108e-14	4.96960357783095e-11
4930502E18Rik|4930502E18Rik1	FoodTrained	Craving	0.000164214427057871	0.0167762429806833
4933403O08Rik|4933403O08Rik1	FoodTrained	Craving	2.27998498704986e-09	1.024866468539e-06
Nms|Nms1	FoodTrained	Craving	1.09130675491665e-12	1.23063025062767e-09
Gm30900|Gm309001	FoodTrained	Craving	1.45139617676572e-07	2.53969306861988e-05
Gm41939|Gm419391	FoodTrained	Craving	4.59878493598179e-09	1.63765151983436e-06
Lamc2|Lamc21	FoodTrained	Craving	3.07253361059941e-13	4.15775248186312e-10
4930523C07Rik|4930523C07Rik1	FoodTrained	Craving	4.30805533792658e-09	1.58990740453152e-06
Gm32749|Gm327491	FoodTrained	Craving	4.01136622305193e-08	8.30843995872532e-06
Gm33377|Gm333771	FoodTrained	Craving	1.17459561939714e-07	2.16744926204755e-05
Efemp1|Efemp11	FoodTrained	Craving	3.2476510103045e-06	0.000467523547568516
Wnt9a|Wnt9a1	FoodTrained	Craving	1.78016548590702e-07	2.91401605104361e-05
Cldn7|Cldn71	FoodTrained	Craving	2.85341863005658e-09	1.11322141524911e-06
Rhbdf2|Rhbdf21	FoodTrained	Craving	8.163963623987e-12	7.89105398284229e-09
LOC108167980|LOC1081679801	FoodTrained	Craving	6.76192138649055e-08	1.29484415380175e-05
Gm34489|Gm344891	FoodTrained	Craving	2.70414705564332e-10	1.7706057075951e-07
Gm40375|Gm403751	FoodTrained	Craving	1.57983823037919e-07	2.64080526126832e-05
Gm40474|Gm404741	FoodTrained	Craving	0.000453767216160738	0.039530330273093
Gm5086|Gm50861	FoodTrained	Craving	8.26956693380368e-08	1.55421916316988e-05
Gm31452|Gm314521	FoodTrained	Craving	1.21408784250147e-07	2.22014009253106e-05
Gm30363|Gm303631	FoodTrained	Craving	4.10059688417542e-08	8.40746621767603e-06
Il17rd|Il17rd1	FoodTrained	Craving	0.000211677971440951	0.0210619581583747
Mir17hg|Mir17hg1	FoodTrained	Craving	1.54898344344676e-07	2.64080526126832e-05
Capsl|Capsl1	FoodTrained	Craving	2.03383153133037e-08	5.16033905286798e-06
Gm41447|Gm414471	FoodTrained	Craving	9.73577888570517e-08	1.81299853047746e-05
Drd3|Drd31	FoodTrained	Craving	4.28894638484885e-11	3.24676905450635e-08
Rsph1|Rsph11	FoodTrained	Craving	2.76089288940222e-09	1.11322141524911e-06
Gpsm3|Gpsm31	FoodTrained	Craving	0.00032117899136518	0.0299050053519744
Slc22a7|Slc22a71	FoodTrained	Craving	3.23240730851125e-07	4.97056087486071e-05
Plin5|Plin51	FoodTrained	Craving	1.17462537070055e-08	3.32232258749521e-06
Tbc1d10c|Tbc1d10c1	FoodTrained	Craving	6.57405157745001e-09	2.22400164865134e-06
Olfr1417|Olfr14171	FoodTrained	Craving	2.32364314684875e-06	0.000339318766868604
Fut7|Fut71	FoodTrained	Craving	1.81457701075765e-08	4.72208771337932e-06
Dbh|Dbh1	FoodTrained	Craving	7.21557522847776e-10	3.95842556723355e-07
Spc25|Spc251	FoodTrained	Craving	9.14172224882441e-10	4.75791482581123e-07
4833423E24Rik|4833423E24Rik1	FoodTrained	Craving	3.08627992668109e-10	1.84551535853568e-07
Rad51|Rad511	FoodTrained	Craving	2.35511502152967e-09	1.024866468539e-06
Cd40|Cd401	FoodTrained	Craving	2.16457360971321e-08	5.29355603975407e-06
Gm39990|Gm399901	FoodTrained	Craving	1.28317655955589e-07	2.30494847839517e-05
Helz2|Helz21	FoodTrained	Craving	1.58724131379808e-07	2.64080526126832e-05
Sprr1a|Sprr1a1	FoodTrained	Craving	2.2233270639421e-14	6.4470132491281e-11
Hist2h2bb|Hist2h2bb1	FoodTrained	Craving	1.30963370721325e-07	2.33183727973811e-05
Gabrr1|Gabrr11	FoodTrained	Craving	1.73497701986397e-08	4.57357968171414e-06
Hspb7|Hspb71	FoodTrained	Craving	2.60564910820458e-08	5.94263658408277e-06
Gm32374|Gm323741	FoodTrained	Craving	1.65327209578388e-08	4.41554171055543e-06
Gm40349|Gm403491	FoodTrained	Craving	2.53162883474441e-08	5.83943205541386e-06
Vmn1r4|Vmn1r41	FoodTrained	Craving	3.79278035493247e-08	7.9366861489092e-06
Mcm2|Mcm21	FoodTrained	Craving	0.000511302102097227	0.0439763138490233
Lpar5|Lpar51	FoodTrained	Craving	9.9192267406425e-12	9.15183929007097e-09
Zfp541|Zfp5411	FoodTrained	Craving	0.00034023836662431	0.0313916289351829
Rcn3|Rcn31	FoodTrained	Craving	1.08418267034746e-08	3.23628527098717e-06
LOC108167437|LOC1081674371	FoodTrained	Craving	0.00059253833711818	0.0486936970316794
Gm35021|Gm350211	FoodTrained	Craving	1.8898814899855e-07	3.06836246128016e-05
Ces5a|Ces5a1	FoodTrained	Craving	2.35956758118455e-08	5.63464738386871e-06
Il10ra|Il10ra1	FoodTrained	Craving	2.90672652518488e-09	1.11322141524911e-06
Gm15169|Gm151691	FoodTrained	Craving	2.02011697598965e-09	9.53589171596229e-07
Gm39585|Gm395852	Maintenance	Craving	5.82068298916659e-06	0.000285198229079139
Trpa1|Trpa12	Maintenance	Craving	7.87916460782718e-11	1.48963963600708e-08
Rpl7|Rpl72	Maintenance	Craving	0.000152034290772096	0.00506328181020434
1700001G17Rik|1700001G17Rik2	Maintenance	Craving	0.000180714154871347	0.00579182677521748
Fer1l5|Fer1l52	Maintenance	Craving	0.000389400941927811	0.0107340462887524
Sema4c|Sema4c2	Maintenance	Craving	0.000515105943788103	0.01333586264676
Il1rl2|Il1rl22	Maintenance	Craving	6.27293923101914e-11	1.22302712069776e-08
Fam126b|Fam126b2	Maintenance	Craving	0.000496631365642376	0.0129643643943213
Pard3bos2|Pard3bos22	Maintenance	Craving	5.75841313886373e-11	1.14659807149056e-08
Zdbf2|Zdbf22	Maintenance	Craving	0.00153696552424891	0.0316472868177852
Klf7|Klf72	Maintenance	Craving	0.00166998837331245	0.033791537711664
Map2|Map22	Maintenance	Craving	0.000142573922453908	0.00482559874605748
Arpc2|Arpc22	Maintenance	Craving	0.000377627112386233	0.0104711802407898
Cnppd1|Cnppd12	Maintenance	Craving	0.00261732295127823	0.0475955645397914
Dnajb2|Dnajb22	Maintenance	Craving	0.000119395257534519	0.00413837228754369
Atg9a|Atg9a2	Maintenance	Craving	1.42676609672419e-05	0.000643488699575581
Resp18|Resp182	Maintenance	Craving	0.000213921393696519	0.00665110751796969
